CoinName,PreMinedValue,Name,Algorithm,FullyPremined,Url,ImageUrl,Id,ProofType,Sponsored,SortOrder,TotalCoinSupply,FullName,TotalCoinsFreeFloat,Symbol,source,timestamp_api_call
EverGreenCoin,N/A,EGC,X15,0,/coins/egc/overview,/media/350614/egc.png,15885,PoW/PoS,False,487,26298000,EverGreenCoin (EGC),N/A,EGC,cryptocompare,2017-12-26 13:58:56.420913
EggCoin,N/A,EGG,Scrypt,0,/coins/egg/overview,/media/20269/egg.png,5395,PoW/PoS,False,363,3891,EggCoin (EGG),N/A,EGG,cryptocompare,2017-12-26 13:58:56.420913
EGOcoin,N/A,EGO,PoS,0,/coins/ego/overview,/media/351632/ego.png,29368,PoS,False,803,60000000,EGOcoin (EGO),N/A,EGO,cryptocompare,2017-12-26 13:58:56.420913
Elektron,N/A,EKN,X13,0,/coins/ekn/overview,/media/20270/ekn.png,5281,PoW/PoS,False,250,3000000,Elektron (EKN),N/A,EKN,cryptocompare,2017-12-26 13:58:56.420913
EkoCoin,N/A,EKO,Scrypt,0,/coins/eko/overview,/media/351085/eko.png,22328,PoW,False,658,533333333,EkoCoin (EKO),N/A,EKO,cryptocompare,2017-12-26 13:58:56.420913
Elacoin,N/A,ELC,Scrypt,0,/coins/elc/overview,/media/19694/elc.png,4439,PoW,False,105,75000000,Elacoin (ELC),N/A,ELC,cryptocompare,2017-12-26 13:58:56.420913
Elementrem,N/A,ELE,Ethash,0,/coins/ele/overview,/media/351793/ele.png,30550,PoW,False,868,N/A,Elementrem (ELE),N/A,ELE,cryptocompare,2017-12-26 13:58:56.420913
EthereumLite,N/A,ELITE,N/A,0,/coins/elite/overview,/media/14761914/elite.png,360657,N/A,False,1760,1000000,EthereumLite (ELITE),N/A,ELITE,cryptocompare,2017-12-26 13:58:56.420913
Elixir,N/A,ELIX,N/A,0,/coins/elix/overview,/media/12318172/elix.png,321177,N/A,False,1632,24147007.0087,Elixir (ELIX),N/A,ELIX,cryptocompare,2017-12-26 13:58:56.420913
Ellaism,N/A,ELLA,Ethash,0,/coins/ella/overview,/media/14913603/ella.png,384651,PoW,False,1844,280000000,Ellaism (ELLA),N/A,ELLA,cryptocompare,2017-12-26 13:58:56.420913
Elements,N/A,ELM,X11,0,/coins/elm/overview,/media/12318308/elm.png,339933,PoW,False,1696,1800000000,Elements (ELM),N/A,ELM,cryptocompare,2017-12-26 13:58:56.420913
Elysium,N/A,ELS,Scrypt,0,/coins/els/overview,/media/1382400/els.png,42685,PoW,False,1059,18000000,Elysium (ELS),N/A,ELS,cryptocompare,2017-12-26 13:58:56.420913
Eloplay,N/A,ELT,N/A,0,/coins/elt/overview,/media/12318259/elt.png,334997,N/A,False,1664,N/A,Eloplay (ELT),N/A,ELT,cryptocompare,2017-12-26 13:58:56.420913
eLTC,N/A,ELTC2,N/A,0,/coins/eltc2/overview,/media/12318300/eltc2.png,339581,N/A,False,1689,84000000,eLTC (ELTC2),N/A,ELTC2,cryptocompare,2017-12-26 13:58:56.420913
ELTCOIN,N/A,ELTCOIN,N/A,0,/coins/eltcoin/overview,/media/16746556/eltcoin.png,438867,N/A,False,1934,100000000 ,ELTCOIN (ELTCOIN),N/A,ELTCOIN,cryptocompare,2017-12-26 13:58:56.420913
EmberCoin,N/A,EMB,X13,0,/coins/emb/overview,/media/352110/emb.png,33942,PoW/PoS,False,926,850000000,EmberCoin (EMB),N/A,EMB,cryptocompare,2017-12-26 13:58:56.420913
Emercoin,N/A,EMC,SHA256,0,/coins/emc/overview,/media/350611/emc.png,15876,PoW/PoS,False,484,1000000000,Emercoin (EMC),N/A,EMC,cryptocompare,2017-12-26 13:58:56.420913
Einsteinium,N/A,EMC2,Scrypt,0,/coins/emc2/overview,/media/20033/emc2.png,4440,PoW,False,106,299792458,Einsteinium (EMC2),N/A,EMC2,cryptocompare,2017-12-26 13:58:56.420913
Emerald,N/A,EMD,Scrypt,0,/coins/emd/overview,/media/20278/emd.png,4441,PoW,False,107,31499000	,Emerald (EMD),N/A,EMD,cryptocompare,2017-12-26 13:58:56.420913
MobileGo,N/A,EMGO,N/A,0,/coins/emgo/overview,/media/16746703/emgo.png,531426,N/A,False,1987,100000000,MobileGo (EMGO),N/A,EMGO,cryptocompare,2017-12-26 13:58:56.420913
EmiratesGoldCoin,N/A,EMIGR,SHA256,0,/coins/emigr/overview,/media/351659/emirg.png,29556,PoW,False,814,4000000,EmiratesGoldCoin (EMIGR),N/A,EMIGR,cryptocompare,2017-12-26 13:58:56.420913
EmporiumCoin,N/A,EMPC,X11,0,/coins/empc/overview,/media/1383081/empc.png,63312,PoW/PoS,False,1180,N/A,EmporiumCoin (EMPC),N/A,EMPC,cryptocompare,2017-12-26 13:58:56.420913
EasyMine,N/A,EMT,N/A,0,/coins/emt/overview,/media/9350765/emt.png,247322,N/A,False,1535,33000000,EasyMine (EMT),N/A,EMT,cryptocompare,2017-12-26 13:58:56.420913
EneCoin,N/A,ENE,X13,0,/coins/ene/overview,/media/351506/ene.png,28174,PoW/PoS,False,743,N/A,EneCoin (ENE),N/A,ENE,cryptocompare,2017-12-26 13:58:56.420913
Enigma,N/A,ENG,N/A,0,/coins/eng/overview,/media/12318287/eng.png,338335,N/A,False,1680,150000000,Enigma (ENG),N/A,ENG,cryptocompare,2017-12-26 13:58:56.420913
Enjin Coin,N/A,ENJ,N/A,0,/coins/enj/overview,/media/11417639/enjt.png,283116,N/A,False,1561,1000000000,Enjin Coin (ENJ),N/A,ENJ,cryptocompare,2017-12-26 13:58:56.420913
EnergyCoin,N/A,ENRG,Scrypt,0,/coins/enrg/overview,/media/19697/enrg.png,4350,PoW/PoS,False,63,0,EnergyCoin (ENRG),N/A,ENRG,cryptocompare,2017-12-26 13:58:56.420913
Eternity,N/A,ENT,X11,0,/coins/ent/overview,/media/352157/ent.jpg,34609,PoW/PoS,False,946,60000000,Eternity (ENT),N/A,ENT,cryptocompare,2017-12-26 13:58:56.420913
EnterCoin (ENTER),N/A,ENTER,Scrypt,0,/coins/enter/overview,/media/351305/enter.png,24307,PoW/PoS,False,689,N/A,EnterCoin (ENTER) (ENTER),N/A,ENTER,cryptocompare,2017-12-26 13:58:56.420913
EveryonesCoin,N/A,EOC,Scrypt,0,/coins/eoc/overview,/media/1382628/eoc.png,44803,PoW/PoS,False,1088,N/A,EveryonesCoin (EOC),N/A,EOC,cryptocompare,2017-12-26 13:58:56.420913
Exscudo,N/A,EON,N/A,0,/coins/eon/overview,/media/9350791/eon.jpg,255546,DPoS,False,1552,N/A,Exscudo (EON),N/A,EON,cryptocompare,2017-12-26 13:58:56.420913
EOS,N/A,EOS,DPoS,0,/coins/eos/overview,/media/1383652/eos_1.png,166503,DPoS,False,1274,1000000000,EOS (EOS),N/A,EOS,cryptocompare,2017-12-26 13:58:56.420913
Empyrean,N/A,EPY,Scrypt,0,/coins/epy/overview,/media/20628/epy.png,7564,PoW,False,424,100000,Empyrean (EPY),N/A,EPY,cryptocompare,2017-12-26 13:58:56.420913
Emphy,N/A,EPY*,N/A,0,/coins/epystar/overview,/media/14913643/epy.png,388076,N/A,False,1856,15375000,Emphy (EPY*),N/A,EPY*,cryptocompare,2017-12-26 13:58:56.420913
EQUI,N/A,EQ,N/A,1,/coins/eq/overview,/media/1383891/eq.png,198698,N/A,False,1406,500000000,EQUI (EQ),N/A,EQ,cryptocompare,2017-12-26 13:58:56.420913
Equibit,N/A,EQB,N/A,0,/coins/eqb/overview,/media/1383816/eqb.png,188300,N/A,False,1365,1000000,Equibit (EQB),N/A,EQB,cryptocompare,2017-12-26 13:58:56.420913
Equilibrium Coin,N/A,EQM,SHA256,0,/coins/eqm/overview,/media/19808/mrs.png,6093,PoW/PoS,False,380,0,Equilibrium Coin (EQM),N/A,EQM,cryptocompare,2017-12-26 13:58:56.420913
EquiTrader,N/A,EQT,Scrypt,0,/coins/eqt/overview,/media/1383366/eqt.png,105263,PoW,False,1236,72000000,EquiTrader (EQT),N/A,EQT,cryptocompare,2017-12-26 13:58:56.420913
EqualCoin,N/A,EQUAL,X13,0,/coins/equal/overview,/media/351867/equal.png,30883,PoW/PoS,False,872,1000000000,EqualCoin (EQUAL),N/A,EQUAL,cryptocompare,2017-12-26 13:58:56.420913
ERBCoin,N/A,ERB,Scrypt,0,/coins/erb/overview,/media/351550/erb.png,28665,N/A,False,770,125000000,ERBCoin (ERB),N/A,ERB,cryptocompare,2017-12-26 13:58:56.420913
EuropeCoin,N/A,ERC,X11,0,/coins/erc/overview,/media/350960/erc.png,20748,PoW/PoS,False,570,384000000,EuropeCoin (ERC),N/A,ERC,cryptocompare,2017-12-26 13:58:56.420913
Eroscoin,N/A,ERO,N/A,0,/coins/ero/overview,/media/16746561/ero.png,439579,N/A,False,1937,240000000,Eroscoin (ERO),N/A,ERO,cryptocompare,2017-12-26 13:58:56.420913
ErrorCoin,N/A,ERR,Scrypt,0,/coins/err/overview,/media/1382624/err.png,44749,PoW,False,1085,81000000,ErrorCoin (ERR),N/A,ERR,cryptocompare,2017-12-26 13:58:56.420913
Esports.com,N/A,ERT,N/A,0,/coins/ert/overview,/media/12318226/ert.png,328784,N/A,False,1654,60000000,Esports.com (ERT),N/A,ERT,cryptocompare,2017-12-26 13:58:56.420913
Eryllium,N/A,ERY,X11,0,/coins/ery/overview,/media/1382403/ely2.png,42694,PoW/PoS,False,1061,100000000,Eryllium (ERY),N/A,ERY,cryptocompare,2017-12-26 13:58:56.420913
Ethersportcoin,N/A,ESC,N/A,0,/coins/esc/overview,/media/14913585/esc.png,383878,N/A,False,1841,100000000,Ethersportcoin (ESC),N/A,ESC*,cryptocompare,2017-12-26 13:58:56.420913
Espers,N/A,ESP,HMQ1725,0,/coins/esp/overview,/media/14761907/esp.png,130951,PoW/PoS,False,1254,50000000000,Espers (ESP),N/A,ESP,cryptocompare,2017-12-26 13:58:56.420913
EthBits,N/A,ETBS,N/A,0,/coins/etbs/overview,/media/12318348/etbs.png,188394,N/A,False,1367,1634690.762741201212,EthBits (ETBS),N/A,ETBS,cryptocompare,2017-12-26 13:58:56.420913
Ethereum Black,N/A,ETBT,N/A,0,/coins/etbt/overview,/media/16746535/etbt.png,431142,N/A,False,1922,3999998.59851,Ethereum Black (ETBT),N/A,ETBT,cryptocompare,2017-12-26 13:58:56.420913
Ethereum Classic,N/A,ETC,Ethash,0,/coins/etc/overview,/media/20275/etc2.png,5324,PoW,False,7,N/A,Ethereum Classic (ETC),N/A,ETC,cryptocompare,2017-12-26 13:58:56.420913
EthereumFog,N/A,ETF,Ethash,0,/coins/etf/overview,/media/16746737/etf.png,536137,PoW,False,1990,N/A,EthereumFog (ETF),N/A,ETF,cryptocompare,2017-12-26 13:58:56.420913
Ethereum Gold,N/A,ETG,N/A,0,/coins/etg/overview,/media/12318378/etg.png,347450,N/A,False,1731,24000000,Ethereum Gold (ETG),N/A,ETG,cryptocompare,2017-12-26 13:58:56.420913
Ethereum,N/A,ETH,Ethash,0,/coins/eth/overview,/media/20646/eth_logo.png,7605,PoW,False,2,0,Ethereum (ETH),N/A,ETH,cryptocompare,2017-12-26 13:58:56.420913
EtherBTC,N/A,ETHB,N/A,0,/coins/ethb/overview,/media/16746424/ethb.png,412197,N/A,False,1902,21000000,EtherBTC (ETHB),N/A,ETHB,cryptocompare,2017-12-26 13:58:56.420913
Ethereum Dark,N/A,ETHD,Scrypt,0,/coins/ethd/overview,/media/12318087/ethd.png,310754,PoW/PoS,False,1598,4200000,Ethereum Dark (ETHD),N/A,ETHD,cryptocompare,2017-12-26 13:58:56.420913
EthereumScrypt,N/A,ETHS,Scrypt,0,/coins/eths/overview,/media/350910/eths.png,20448,PoW/PoS,False,539,4200000,EthereumScrypt (ETHS),N/A,ETHS,cryptocompare,2017-12-26 13:58:56.420913
Energi Token,N/A,ETK,N/A,0,/coins/etk/overview,/media/14913635/etk.png,385960,N/A,False,1853,2307692310,Energi Token (ETK),N/A,ETK,cryptocompare,2017-12-26 13:58:56.420913
Electroneum,N/A,ETN,N/A,0,/coins/etn/overview,/media/14761932/electroneum.png,361881,PoW,False,1763,21000000000 ,Electroneum (ETN),N/A,ETN,cryptocompare,2017-12-26 13:58:56.420913
Metaverse,N/A,ETP,Ethash,0,/coins/etp/overview,/media/12318223/etp.png,328639,N/A,False,1652,100000000,Metaverse (ETP),N/A,ETP,cryptocompare,2017-12-26 13:58:56.420913
EncryptoTel,N/A,ETT,N/A,0,/coins/ett/overview,/media/1383046/ett.png,62529,N/A,False,1174,77663987,EncryptoTel (ETT),N/A,ETT,cryptocompare,2017-12-26 13:58:56.420913
Eurocoin,N/A,EUC,SHA256,0,/coins/euc/overview,/media/1382471/euc.png,34849,PoW/PoS,False,951,20000000,Eurocoin (EUC),N/A,EUC,cryptocompare,2017-12-26 13:58:56.420913
Eventchain,N/A,EVC,N/A,0,/coins/evc/overview,/media/12318064/evc.png,308072,N/A,False,1590,84000000,Eventchain (EVC),N/A,EVC,cryptocompare,2017-12-26 13:58:56.420913
Event Token,N/A,EVENT,Scrypt,0,/coins/event/overview,/media/20277/event.png,5405,PoW/PoS,False,373,0,Event Token (EVENT),N/A,EVENT,cryptocompare,2017-12-26 13:58:56.420913
EvilCoin,N/A,EVIL,X11,0,/coins/evil/overview,/media/351080/evil.png,22272,PoW/PoS,False,653,21024000,EvilCoin (EVIL),N/A,EVIL,cryptocompare,2017-12-26 13:58:56.420913
Envion,N/A,EVN,N/A,0,/coins/evn/overview,/media/14913587/env.png,383953,N/A,False,1842,150000000,Envion (EVN),N/A,EVN,cryptocompare,2017-12-26 13:58:56.420913
Everus,N/A,EVR,N/A,0,/coins/evr/overview,/media/12318332/evr.png,340966,N/A,False,1704,1000000000,Everus (EVR),N/A,EVR,cryptocompare,2017-12-26 13:58:56.420913
Everex,N/A,EVX,N/A,0,/coins/evx/overview,/media/1383850/evx.png,194883,N/A,False,1484,25000000,Everex (EVX),N/A,EVX,cryptocompare,2017-12-26 13:58:56.420913
ExaByte (EXB),N/A,EXB,SHA256,0,/coins/exb/overview,/media/351401/exb.png,25925,PoW,False,711,500000000,ExaByte (EXB) (EXB),N/A,EXB,cryptocompare,2017-12-26 13:58:56.420913
Exclusive Coin,N/A,EXCL,PoS,0,/coins/excl/overview,/media/20035/excl.png,4442,PoS,False,108,4000000,Exclusive Coin (EXCL),N/A,EXCL,cryptocompare,2017-12-26 13:58:56.420913
ExeCoin,N/A,EXE,Scrypt,0,/coins/exe/overview,/media/19700/exe.png,4443,PoW,False,109,21000000 ,ExeCoin (EXE),N/A,EXE,cryptocompare,2017-12-26 13:58:56.420913
ExitCoin,N/A,EXIT,Scrypt,0,/coins/exit/overview,/media/351065/exit.png,22180,PoW/PoS,False,640,756000000,ExitCoin (EXIT),N/A,EXIT,cryptocompare,2017-12-26 13:58:56.420913
ExchangeN,N/A,EXN,N/A,0,/coins/exn/overview,/media/14913459/exn.png,370961,N/A,False,1794,10000000,ExchangeN (EXN),N/A,EXN,cryptocompare,2017-12-26 13:58:56.420913
Expanse,N/A,EXP,Ethash,0,/coins/exp/overview,/media/20707/exp.png,12194,PoW,False,465,16906397,Expanse (EXP),N/A,EXP,cryptocompare,2017-12-26 13:58:56.420913
Experty,N/A,EXY,N/A,0,/coins/exy/overview,/media/14913645/exy.png,388493,N/A,False,1858,100000000,Experty (EXY),N/A,EXY,cryptocompare,2017-12-26 13:58:56.420913
EZCoin,N/A,EZC,Scrypt,0,/coins/ezc/overview,/media/19702/ezc.png,4444,PoW,False,110,84000000,EZCoin (EZC),N/A,EZC,cryptocompare,2017-12-26 13:58:56.420913
EZMarket,N/A,EZM,N/A,0,/coins/ezm/overview,/media/12318143/ezm.png,319029,N/A,False,1621,150000000,EZMarket (EZM),N/A,EZM,cryptocompare,2017-12-26 13:58:56.420913
F16Coin,N/A,F16,Scrypt,0,/coins/f16/overview,/media/1383372/f16.png,108099,PoW/PoS,False,1240,N/A,F16Coin (F16),N/A,F16,cryptocompare,2017-12-26 13:58:56.420913
FairCoin,N/A,FAIR,Groestl,0,/coins/fair/overview,/media/20287/fair.png,5313,PoW/PoS,False,282,0,FairCoin (FAIR),N/A,FAIR,cryptocompare,2017-12-26 13:58:56.420913
FameCoin,N/A,FAME,QuBit,0,/coins/fame/overview,/media/352006/fame.png,33268,PoW/PoS,False,903,50000000,FameCoin (FAME),N/A,FAME,cryptocompare,2017-12-26 13:58:56.420913
FazzCoin,N/A,FAZZ,PoS,0,/coins/fazz/overview,/media/1382944/fazz.png,60409,PoS,False,1159,N/A,FazzCoin (FAZZ),N/A,FAZZ,cryptocompare,2017-12-26 13:58:56.420913
Facecoin,N/A,FC,N/A,1,/coins/fc/overview,/media/12318045/fc.png,307112,N/A,False,1587,20000000,Facecoin (FC),N/A,FC,cryptocompare,2017-12-26 13:58:56.420913
Fuel2Coin,N/A,FC2,X11,0,/coins/fc2/overview,/media/19719/fuel.png,4446,PoS,False,112,100000000,Fuel2Coin (FC2),N/A,FC2,cryptocompare,2017-12-26 13:58:56.420913
FantomCoin ,N/A,FCN,CryptoNight,0,/coins/fcn/overview,/media/20282/fcn.png,5385,PoW,False,353,18400000,FantomCoin  (FCN),N/A,FCN,cryptocompare,2017-12-26 13:58:56.420913
CryptoFocus,N/A,FCS,X11,0,/coins/fcs/overview,/media/19808/mrs.png,6101,PoW/PoS,False,388,0,CryptoFocus (FCS),N/A,FCS,cryptocompare,2017-12-26 13:58:56.420913
Factoids,N/A,FCT,N/A,1,/coins/fct/overview,/media/1382863/fct1.png,13280,N/A,False,475,8753873,Factoids (FCT),N/A,FCT,cryptocompare,2017-12-26 13:58:56.420913
FoodCoin,N/A,FDC,N/A,0,/coins/fdc/overview,/media/12318125/fdc.jpg,314355,N/A,False,1612,N/A,FoodCoin (FDC),N/A,FDC,cryptocompare,2017-12-26 13:58:56.420913
FireflyCoin,N/A,FFC,SHA256,0,/coins/ffc/overview,/media/19706/ffc.png,4447,PoW,False,113,700000000000,FireflyCoin (FFC),N/A,FFC,cryptocompare,2017-12-26 13:58:56.420913
Free Game Zone,N/A,FGZ,Scrypt,0,/coins/fgz/overview,/media/352082/fgz.png,33866,PoW,False,918,44775520,Free Game Zone (FGZ),N/A,FGZ,cryptocompare,2017-12-26 13:58:56.420913
FIBRE,N/A,FIBRE,NIST5,0,/coins/fibre/overview,/media/20030/fibre.png,4448,PoW/PoS,False,114,624000,FIBRE (FIBRE),N/A,FIBRE,cryptocompare,2017-12-26 13:58:56.420913
FileCoin,N/A,FIL,N/A,0,/coins/fil/overview,/media/1383987/fil.png,213663,N/A,False,1446,N/A,FileCoin (FIL),N/A,FIL,cryptocompare,2017-12-26 13:58:56.420913
FindCoin,N/A,FIND,X13,1,/coins/find/overview,/media/1382713/find.png,48807,PoS,False,1112,14524851.4827,FindCoin (FIND),N/A,FIND,cryptocompare,2017-12-26 13:58:56.420913
FireCoin,N/A,FIRE,X15,0,/coins/fire/overview,/media/351625/fire.png,29196,PoW/PoS,False,797,N/A,FireCoin (FIRE),N/A,FIRE,cryptocompare,2017-12-26 13:58:56.420913
FirstCoin,N/A,FIRST,Scrypt,0,/coins/first/overview,/media/352116/first.png,34223,PoW/PoS,False,930,110000000,FirstCoin (FIRST),N/A,FIRST,cryptocompare,2017-12-26 13:58:56.420913
FistBump,N/A,FIST,X13,0,/coins/fist/overview,/media/352056/fist.png,33526,PoW/PoS,False,914,N/A,FistBump (FIST),N/A,FIST,cryptocompare,2017-12-26 13:58:56.420913
Fitcoin,N/A,FIT,X11,0,/coins/fit/overview,/media/351618/fit.png,29133,PoW/PoS,False,794,8880000000,Fitcoin (FIT),N/A,FIT,cryptocompare,2017-12-26 13:58:56.420913
FujiCoin,N/A,FJC,Scrypt-n,0,/coins/fjc/overview,/media/351702/fjc.png,29935,N/A,False,828,10000000000,FujiCoin (FJC),N/A,FJC,cryptocompare,2017-12-26 13:58:56.420913
Flappy Coin,N/A,FLAP,Scrypt,0,/coins/flap/overview,/media/20032/flap.png,4445,PoW,False,111,100000000000,Flappy Coin (FLAP),N/A,FLAP,cryptocompare,2017-12-26 13:58:56.420913
FLASH coin,N/A,FLASH,N/A,0,/coins/flash/overview,/media/12318206/flash.png,326222,N/A,False,1645,900000000,FLASH coin (FLASH),N/A,FLASH,cryptocompare,2017-12-26 13:58:56.420913
Folding Coin,N/A,FLDC,Stanford Folding,0,/coins/fldc/overview,/media/20284/fldc.png,5348,PoW,False,316,1000000000,Folding Coin (FLDC),N/A,FLDC,cryptocompare,2017-12-26 13:58:56.420913
FLiK,N/A,FLIK,N/A,0,/coins/flik/overview,/media/12318230/flik.png,329562,N/A,False,1656,600000000,FLiK (FLIK),N/A,FLIK,cryptocompare,2017-12-26 13:58:56.420913
Flixxo,N/A,FLIXX,N/A,0,/coins/flixx/overview,/media/16404862/flixx.png,408849,N/A,False,1889,189151328.5746,Flixxo (FLIXX),N/A,FLIXX,cryptocompare,2017-12-26 13:58:56.420913
Follow Coin,N/A,FLLW,N/A,0,/coins/fllw/overview,/media/12318412/fllw.png,350394,N/A,False,1742,1000000000,Follow Coin (FLLW),N/A,FLLW,cryptocompare,2017-12-26 13:58:56.420913
FlorinCoin,N/A,FLO,Scrypt,0,/coins/flo/overview,/media/1383331/flo1.png,5325,PoW,False,293,160000000,FlorinCoin (FLO),N/A,FLO,cryptocompare,2017-12-26 13:58:56.420913
Gameflip,N/A,FLP,N/A,0,/coins/flp/overview,/media/12318280/flip.png,337863,N/A,False,1674,100000000,Gameflip (FLP),N/A,FLP,cryptocompare,2017-12-26 13:58:56.420913
FlutterCoin,N/A,FLT,Scrypt,0,/coins/flt/overview,/media/19709/flt.png,4449,PoS/PoW/PoT,False,116,0,FlutterCoin (FLT),N/A,FLT,cryptocompare,2017-12-26 13:58:56.420913
FlavorCoin,N/A,FLVR,SHA256,0,/coins/flvr/overview,/media/351046/2flav.png,21878,PoW/PoS,False,633,9000000,FlavorCoin (FLVR),N/A,FLVR,cryptocompare,2017-12-26 13:58:56.420913
Flash,N/A,FLX,Scrypt,0,/coins/flx/overview,/media/351007/flx.png,21244,PoW/PoS,False,606,1000000,Flash (FLX),N/A,FLX,cryptocompare,2017-12-26 13:58:56.420913
FlyCoin,N/A,FLY,X13,0,/coins/fly/overview,/media/351013/fly.png,21370,PoS,False,610,N/A,FlyCoin (FLY),N/A,FLY,cryptocompare,2017-12-26 13:58:56.420913
FundRequest,N/A,FND,N/A,0,/coins/fnd/overview,/media/1383765/fnd.png,180840,N/A,False,1326,N/A,FundRequest (FND),N/A,FND,cryptocompare,2017-12-26 13:58:56.420913
FinTab,N/A,FNT,N/A,0,/coins/fnt/overview,/media/16746591/fnt.png,453943,N/A,False,1950,16500000,FinTab (FNT),N/A,FNT,cryptocompare,2017-12-26 13:58:56.420913
FonzieCoin,N/A,FONZ,SHA256,0,/coins/fonz/overview,/media/351553/fonz.png,28703,PoW/PoS,False,772,N/A,FonzieCoin (FONZ),N/A,FONZ,cryptocompare,2017-12-26 13:58:56.420913
FoodCoin,N/A,FOOD,N/A,0,/coins/food/overview,/media/16746427/food.png,413886,N/A,False,1904,N/A,FoodCoin (FOOD),N/A,FOOD,cryptocompare,2017-12-26 13:58:56.420913
ForexCoin,N/A,FOREX,X15,0,/coins/forex/overview,/media/351748/forex.png,30361,PoW/PoS,False,848,N/A,ForexCoin (FOREX),N/A,FOREX,cryptocompare,2017-12-26 13:58:56.420913
FractalCoin,N/A,FRAC,X11,0,/coins/frac/overview,/media/19710/frac.png,4450,PoW,False,118,1000000,FractalCoin (FRAC),N/A,FRAC,cryptocompare,2017-12-26 13:58:56.420913
FrazCoin,N/A,FRAZ,Scrypt,0,/coins/fraz/overview,/media/9350764/fraz.png,247259,PoW,False,1534,20000000,FrazCoin (FRAZ),N/A,FRAZ,cryptocompare,2017-12-26 13:58:56.420913
FireRoosterCoin,N/A,FRC,SHA256,0,/coins/frc/overview,/media/1382629/frc.png,4521,PoW,False,115,2602410,FireRoosterCoin (FRC),N/A,FRC,cryptocompare,2017-12-26 13:58:56.420913
Farad,N/A,FRD,N/A,0,/coins/frd/overview,/media/16404865/frd.png,409128,N/A,False,1890,1600000000,Farad (FRD),N/A,FRD,cryptocompare,2017-12-26 13:58:56.420913
FreeCoin,N/A,FRE,PoS,1,/coins/fre/overview,/media/352129/fre.png,34489,PoS,False,938,50000000,FreeCoin (FRE),N/A,FRE,cryptocompare,2017-12-26 13:58:56.420913
Franko,N/A,FRK,Scrypt,0,/coins/frk/overview,/media/19712/frk.png,4522,PoW,False,117,11235813,Franko (FRK),N/A,FRK,cryptocompare,2017-12-26 13:58:56.420913
Francs,N/A,FRN,Scrypt,0,/coins/frn/overview,/media/350992/frn.png,20991,PoW,False,593,20000000,Francs (FRN),N/A,FRN,cryptocompare,2017-12-26 13:58:56.420913
FirstCoin,N/A,FRST,Scrypt,0,/coins/frst/overview,/media/1382654/first.png,45258,PoW/PoS ,False,1097,110000000,FirstCoin (FRST),N/A,FRST,cryptocompare,2017-12-26 13:58:56.420913
Frankywillcoin,N/A,FRWC,Scrypt,0,/coins/frwc/overview,/media/351361/frwc.png,24866,PoW/PoS,False,692,7000000,Frankywillcoin (FRWC),N/A,FRWC,cryptocompare,2017-12-26 13:58:56.420913
FriendshipCoin,N/A,FSC2,Scrypt,0,/coins/fsc2/overview,/media/19717/fsc.png,5359,PoW/PoS,False,327,0,FriendshipCoin (FSC2),N/A,FSC2,cryptocompare,2017-12-26 13:58:56.420913
Fusion,N/A,FSN,SHA256,0,/coins/fsn/overview,/media/351495/fsn.png,28081,PoW,False,732,3000000,Fusion (FSN),N/A,FSN,cryptocompare,2017-12-26 13:58:56.420913
FastCoin,N/A,FST,Scrypt,0,/coins/fst/overview,/media/19720/fst.png,4523,PoW,False,119,165888000,FastCoin (FST),N/A,FST,cryptocompare,2017-12-26 13:58:56.420913
FeatherCoin,N/A,FTC,Scrypt,0,/coins/ftc/overview,/media/19718/ftc.png,4524,PoW,False,120,336000000,FeatherCoin (FTC),N/A,FTC,cryptocompare,2017-12-26 13:58:56.420913
FuturePoints,N/A,FTP,X11,0,/coins/ftp/overview,/media/351501/ftp.png,28131,PoS,False,738,360000000,FuturePoints (FTP),N/A,FTP,cryptocompare,2017-12-26 13:58:56.420913
Fuck Token,N/A,FUCK,N/A,0,/coins/fuck/overview,/media/1384043/fuck.png,229060,N/A,False,1472,70856775,Fuck Token (FUCK),N/A,FUCK,cryptocompare,2017-12-26 13:58:56.420913
Etherparty,N/A,FUEL,N/A,0,/coins/fuel/overview,/media/11999072/fuel.png,292748,N/A,False,1564,1000000000,Etherparty (FUEL),N/A,FUEL,cryptocompare,2017-12-26 13:58:56.420913
FunFair,N/A,FUN,N/A,0,/coins/fun/overview,/media/1383738/fun.png,178978,N/A,False,1304,17173696076,FunFair (FUN),N/A,FUN,cryptocompare,2017-12-26 13:58:56.420913
FunCoin,N/A,FUNC,N/A,0,/coins/func/overview,/media/1383739/func.png,179018,N/A,False,1305,100000000,FunCoin (FUNC),N/A,FUNC,cryptocompare,2017-12-26 13:58:56.420913
FutCoin,N/A,FUTC,X13,0,/coins/futc/overview,/media/20558/futc.png,6343,PoW/PoS,False,407,0,FutCoin (FUTC),N/A,FUTC,cryptocompare,2017-12-26 13:58:56.420913
Fuzzballs,N/A,FUZZ,Scrypt,0,/coins/fuzz/overview,/media/351025/fuzz.png,21708,PoW,False,622,21000000,Fuzzballs (FUZZ),N/A,FUZZ,cryptocompare,2017-12-26 13:58:56.420913
FCoin,N/A,FX,Scrypt,0,/coins/fx/overview,/media/351527/fx.png,28336,PoW/PoS,False,763,987600000,FCoin (FX),N/A,FX,cryptocompare,2017-12-26 13:58:56.420913
