Comments,Followers,PageViews,Points,Posts,socialsource,source,symbol,symbol_id,timestamp_api_call
3.0,93.0,26067,2780.0,17.0,CryptoCompare,cryptocompare,LTD,38030,2017-12-30 17:56:25.151038
,10.0,599,300.0,2.0,CryptoCompare,cryptocompare,LTG,409422,2017-12-30 17:56:26.560320
,1.0,1017,25.0,,CryptoCompare,cryptocompare,LTH,28885,2017-12-30 17:56:07.983137
0.0,15.0,1861,375.0,0.0,CryptoCompare,cryptocompare,LTS,7600,2017-12-30 17:56:50.925818
,5.0,517,125.0,,CryptoCompare,cryptocompare,LUCKY,32875,2017-12-30 17:56:14.451264
16.0,182.0,14461,5110.0,16.0,CryptoCompare,cryptocompare,LUN,67447,2017-12-30 17:56:49.718905
,18.0,3270,500.0,2.0,CryptoCompare,cryptocompare,LUX,351720,2017-12-30 17:56:19.479772
1.0,4.0,881,135.0,1.0,CryptoCompare,cryptocompare,LUX*,6341,2017-12-30 17:56:48.882583
,,61,,,CryptoCompare,cryptocompare,LUX**,536278,2017-12-30 17:56:45.202535
,8.0,856,225.0,1.0,CryptoCompare,cryptocompare,LVG,38312,2017-12-30 17:56:26.168869
,6.0,482,150.0,,CryptoCompare,cryptocompare,LXC,4556,2017-12-30 17:56:36.743914
,3.0,563,75.0,,CryptoCompare,cryptocompare,LYB,13281,2017-12-30 17:55:41.374997
,3.0,575,225.0,6.0,CryptoCompare,cryptocompare,LYC,4557,2017-12-30 17:56:37.202336
,6.0,501,150.0,,CryptoCompare,cryptocompare,M1,6115,2017-12-30 17:56:48.673244
,10.0,1247,300.0,2.0,CryptoCompare,cryptocompare,MAC,41962,2017-12-30 17:56:28.287486
2.0,17.0,1771,595.0,6.0,CryptoCompare,cryptocompare,MAD,131079,2017-12-30 17:55:43.406336
,5.0,722,150.0,1.0,CryptoCompare,cryptocompare,MAG,404752,2017-12-30 17:56:26.359801
11.0,13.0,1218,585.0,6.0,CryptoCompare,cryptocompare,MAG*,235993,2017-12-30 17:56:02.114917
43.0,1074.0,68468,28680.0,56.0,CryptoCompare,cryptocompare,MAID,5293,2017-12-30 17:56:41.277417
,1.0,90,25.0,,CryptoCompare,cryptocompare,MAN,446051,2017-12-30 17:56:32.943224
176.0,395.0,65067,15110.0,139.0,CryptoCompare,cryptocompare,MANA,199148,2017-12-30 17:55:49.356475
,7.0,816,175.0,,CryptoCompare,cryptocompare,MAPC,12223,2017-12-30 17:55:42.252040
,34.0,1909,900.0,2.0,CryptoCompare,cryptocompare,MAR,43814,2017-12-30 17:56:31.691887
1.0,29.0,2376,835.0,4.0,CryptoCompare,cryptocompare,MARS,6109,2017-12-30 17:56:48.649110
,9.0,1212,250.0,1.0,CryptoCompare,cryptocompare,MARV,22428,2017-12-30 17:56:04.222228
2.0,13.0,4837,420.0,3.0,CryptoCompare,cryptocompare,MARX,43818,2017-12-30 17:56:32.244280
,6.0,447,150.0,,CryptoCompare,cryptocompare,MARYJ,5363,2017-12-30 17:56:44.997278
,27.0,2434,675.0,,CryptoCompare,cryptocompare,MASS,184135,2017-12-30 17:55:46.579618
2.0,16.0,1455,845.0,17.0,CryptoCompare,cryptocompare,MAT,320036,2017-12-30 17:56:12.793652
1.0,5.0,987,160.0,1.0,CryptoCompare,cryptocompare,MAT*,108094,2017-12-30 17:55:41.163391
,42.0,2933,1100.0,2.0,CryptoCompare,cryptocompare,MAX,4558,2017-12-30 17:56:36.658100
,4.0,315,125.0,1.0,CryptoCompare,cryptocompare,MAY,348094,2017-12-30 17:56:18.649120
,16.0,2332,425.0,1.0,CryptoCompare,cryptocompare,MBI,180539,2017-12-30 17:55:45.600238
,10.0,662,250.0,,CryptoCompare,cryptocompare,MBIT,55547,2017-12-30 17:56:45.754272
,11.0,945,300.0,1.0,CryptoCompare,cryptocompare,MBRS,221350,2017-12-30 17:55:53.992503
,15.0,1135,475.0,4.0,CryptoCompare,cryptocompare,MBT,330003,2017-12-30 17:56:15.423904
5.0,21.0,5133,725.0,6.0,CryptoCompare,cryptocompare,MC,27594,2017-12-30 17:56:05.819580
123.0,192.0,70756,7705.0,67.0,CryptoCompare,cryptocompare,MCAP,131154,2017-12-30 17:55:42.779577
,9.0,856,250.0,1.0,CryptoCompare,cryptocompare,MCAR,45612,2017-12-30 17:56:36.457031
,9.0,610,250.0,1.0,CryptoCompare,cryptocompare,MCI,338415,2017-12-30 17:56:16.700232
13.0,246.0,31374,6630.0,14.0,CryptoCompare,cryptocompare,MCN,7636,2017-12-30 17:56:51.081523
229.0,874.0,122290,27740.0,144.0,CryptoCompare,cryptocompare,MCO,166548,2017-12-30 17:55:44.590463
6.0,19.0,2128,660.0,5.0,CryptoCompare,cryptocompare,MCRN,67430,2017-12-30 17:56:49.943536
,12.0,750,350.0,2.0,CryptoCompare,cryptocompare,MDA,341279,2017-12-30 17:56:18.187275
,2.0,237,50.0,,CryptoCompare,cryptocompare,MDC,28128,2017-12-30 17:56:03.113214
,5.0,442,200.0,3.0,CryptoCompare,cryptocompare,MDC*,373980,2017-12-30 17:56:24.353448
,9.0,628,250.0,1.0,CryptoCompare,cryptocompare,MDL,364051,2017-12-30 17:56:22.808708
,,349,25.0,1.0,CryptoCompare,cryptocompare,MDT,33004,2017-12-30 17:56:15.340638
,21.0,1820,575.0,2.0,CryptoCompare,cryptocompare,MEC,4559,2017-12-30 17:56:36.807609
,10.0,1029,250.0,0.0,CryptoCompare,cryptocompare,MED,4560,2017-12-30 17:56:35.949634
3.0,6.0,376,280.0,4.0,CryptoCompare,cryptocompare,MED*,542140,2017-12-30 17:56:45.702164
,12.0,1314,300.0,,CryptoCompare,cryptocompare,MEDI,233044,2017-12-30 17:56:00.594118
,3.0,448,125.0,2.0,CryptoCompare,cryptocompare,MEGA,33393,2017-12-30 17:56:16.136610
6.0,49.0,9158,1585.0,12.0,CryptoCompare,cryptocompare,MEME,20825,2017-12-30 17:55:53.710197
,2.0,324,100.0,2.0,CryptoCompare,cryptocompare,MEOW,431370,2017-12-30 17:56:32.140932
8.0,97.0,14402,2730.0,9.0,CryptoCompare,cryptocompare,MER,61138,2017-12-30 17:56:49.743495
,7.0,1596,175.0,,CryptoCompare,cryptocompare,MET,221605,2017-12-30 17:55:53.924207
4.0,46.0,4236,1240.0,2.0,CryptoCompare,cryptocompare,METAL,5373,2017-12-30 17:56:45.616629
,14.0,2052,450.0,4.0,CryptoCompare,cryptocompare,MG,29001,2017-12-30 17:56:08.402186
32.0,213.0,42269,6195.0,22.0,CryptoCompare,cryptocompare,MGO,55650,2017-12-30 17:56:47.033356
,25.0,3520,675.0,2.0,CryptoCompare,cryptocompare,MI,12225,2017-12-30 17:55:42.762744
,3.0,936,75.0,,CryptoCompare,cryptocompare,MIL,7581,2017-12-30 17:56:50.856094
,9.0,709,225.0,,CryptoCompare,cryptocompare,MILO,74924,2017-12-30 17:56:50.398233
,8.0,778,200.0,,CryptoCompare,cryptocompare,MIN,4561,2017-12-30 17:56:36.883809
,7.0,446,175.0,,CryptoCompare,cryptocompare,MINE,5379,2017-12-30 17:56:45.021477
,9.0,1604,250.0,1.0,CryptoCompare,cryptocompare,MINEX,235021,2017-12-30 17:56:01.205028
7.0,78.0,7506,2295.0,11.0,CryptoCompare,cryptocompare,MINT,4562,2017-12-30 17:56:38.390303
,4.0,484,100.0,,CryptoCompare,cryptocompare,MIS,37190,2017-12-30 17:56:23.283668
,43.0,3203,1075.0,,CryptoCompare,cryptocompare,MIV,177759,2017-12-30 17:55:45.391817
2.0,46.0,4170,1270.0,4.0,CryptoCompare,cryptocompare,MKR,41192,2017-12-30 17:56:27.680701
1.0,13.0,3639,385.0,2.0,CryptoCompare,cryptocompare,MLITE,49600,2017-12-30 17:56:39.109166
11.0,270.0,36305,7535.0,27.0,CryptoCompare,cryptocompare,MLN,45253,2017-12-30 17:56:34.836311
,27.0,965,675.0,,CryptoCompare,cryptocompare,MLS,234707,2017-12-30 17:56:00.824783
,6.0,489,175.0,1.0,CryptoCompare,cryptocompare,MM,44959,2017-12-30 17:56:33.316220
,5.0,654,150.0,1.0,CryptoCompare,cryptocompare,MMC,5389,2017-12-30 17:56:45.511897
3.0,7.0,799,280.0,3.0,CryptoCompare,cryptocompare,MMNXT,23425,2017-12-30 17:56:00.324070
,3.0,309,75.0,,CryptoCompare,cryptocompare,MMXIV,5326,2017-12-30 17:56:43.191244
1.0,7.0,706,210.0,1.0,CryptoCompare,cryptocompare,MMXVI,36992,2017-12-30 17:56:22.526070
,15.0,1737,375.0,,CryptoCompare,cryptocompare,MN,4563,2017-12-30 17:56:36.027548
4.0,10.0,1385,340.0,2.0,CryptoCompare,cryptocompare,MNC,4564,2017-12-30 17:56:38.253344
,9.0,873,250.0,1.0,CryptoCompare,cryptocompare,MND,15888,2017-12-30 17:55:43.639459
2.0,48.0,5482,1395.0,7.0,CryptoCompare,cryptocompare,MNE,84831,2017-12-30 17:56:51.543670
,12.0,1141,325.0,1.0,CryptoCompare,cryptocompare,MNM,20905,2017-12-30 17:55:52.247101
6.0,102.0,6119,2910.0,12.0,CryptoCompare,cryptocompare,MNT,240322,2017-12-30 17:56:01.425400
1.0,1.0,169,60.0,1.0,CryptoCompare,cryptocompare,MNT*,521417,2017-12-30 17:56:39.951560
3.0,47.0,4076,1505.0,12.0,CryptoCompare,cryptocompare,MNX,389849,2017-12-30 17:56:25.870216
2.0,11.0,1549,395.0,4.0,CryptoCompare,cryptocompare,MNY,208001,2017-12-30 17:55:52.299969
3.0,293.0,20987,7555.0,8.0,CryptoCompare,cryptocompare,MNZ,341059,2017-12-30 17:56:18.464202
2.0,43.0,5233,1145.0,2.0,CryptoCompare,cryptocompare,MOBI,202706,2017-12-30 17:55:50.493119
17.0,137.0,14928,4370.0,31.0,CryptoCompare,cryptocompare,MOD,345510,2017-12-30 17:56:19.302000
,16.0,2219,450.0,2.0,CryptoCompare,cryptocompare,MOIN,20744,2017-12-30 17:55:53.680541
,13.0,1596,400.0,3.0,CryptoCompare,cryptocompare,MOJO,21232,2017-12-30 17:55:53.978572
95.0,461.0,75129,14650.0,87.0,CryptoCompare,cryptocompare,MONA,5296,2017-12-30 17:56:41.640646
,29.0,3504,750.0,1.0,CryptoCompare,cryptocompare,MONETA,30364,2017-12-30 17:56:11.664463
2.0,31.0,3532,920.0,5.0,CryptoCompare,cryptocompare,MONEY,35681,2017-12-30 17:56:19.639814
77.0,230.0,30069,8395.0,75.0,CryptoCompare,cryptocompare,MOON,4346,2017-12-30 17:56:31.070351
,8.0,543,200.0,,CryptoCompare,cryptocompare,MOOND,28774,2017-12-30 17:56:07.918425
,11.0,843,300.0,1.0,CryptoCompare,cryptocompare,MOTO,41592,2017-12-30 17:56:28.226097
,4.0,1404,100.0,,CryptoCompare,cryptocompare,MPRO,21222,2017-12-30 17:55:52.786188
,6.0,2089,150.0,,CryptoCompare,cryptocompare,MRP,6412,2017-12-30 17:56:49.657995
,6.0,381,175.0,1.0,CryptoCompare,cryptocompare,MRS,5410,2017-12-30 17:56:46.853671
,1.0,287,25.0,,CryptoCompare,cryptocompare,MRSA,41116,2017-12-30 17:56:26.681062
,64.0,2558,1600.0,0.0,CryptoCompare,cryptocompare,MRT,75475,2017-12-30 17:56:50.970638
,5.0,1155,150.0,1.0,CryptoCompare,cryptocompare,MRV,221349,2017-12-30 17:55:56.225836
,4.0,342,100.0,,CryptoCompare,cryptocompare,MRY,4566,2017-12-30 17:56:36.726275
,8.0,773,225.0,1.0,CryptoCompare,cryptocompare,MSC,5394,2017-12-30 17:56:45.787614
9.0,96.0,9504,2740.0,10.0,CryptoCompare,cryptocompare,MSP,198408,2017-12-30 17:55:49.200364
,13.0,1040,475.0,6.0,CryptoCompare,cryptocompare,MSR,382536,2017-12-30 17:56:25.344142
2.0,3.0,806,170.0,3.0,CryptoCompare,cryptocompare,MST,28219,2017-12-30 17:56:03.365770
2.0,20.0,4125,670.0,6.0,CryptoCompare,cryptocompare,MT,29378,2017-12-30 17:56:09.683006
63.0,410.0,45579,12855.0,79.0,CryptoCompare,cryptocompare,MTH,208914,2017-12-30 17:55:53.904296
,5.0,866,125.0,,CryptoCompare,cryptocompare,MTK,319238,2017-12-30 17:56:12.986424
59.0,375.0,47388,11215.0,50.0,CryptoCompare,cryptocompare,MTL,179164,2017-12-30 17:55:45.313958
,2.0,470,75.0,1.0,CryptoCompare,cryptocompare,MTLM3,34754,2017-12-30 17:56:19.614643
,69.0,1256,1950.0,9.0,CryptoCompare,cryptocompare,MTN,313967,2017-12-30 17:56:12.619069
,2.0,552,50.0,,CryptoCompare,cryptocompare,MTR,5340,2017-12-30 17:56:44.480572
,3.0,251,100.0,1.0,CryptoCompare,cryptocompare,MTRC,484742,2017-12-30 17:56:39.017918
1.0,39.0,3208,1110.0,5.0,CryptoCompare,cryptocompare,MTX,257110,2017-12-30 17:56:03.031026
1.0,10.0,616,285.0,1.0,CryptoCompare,cryptocompare,MUDRA,25820,2017-12-30 17:56:06.188670
5.0,148.0,13967,4275.0,21.0,CryptoCompare,cryptocompare,MUE,22325,2017-12-30 17:55:58.706536
47.0,413.0,47122,12245.0,58.0,CryptoCompare,cryptocompare,MUSIC,53950,2017-12-30 17:56:46.427308
,4.0,532,125.0,1.0,CryptoCompare,cryptocompare,MUT,431229,2017-12-30 17:56:30.730601
81.0,51.0,4829,3035.0,38.0,CryptoCompare,cryptocompare,MUU,84247,2017-12-30 17:56:51.836144
,4.0,1319,100.0,,CryptoCompare,cryptocompare,MWC,6107,2017-12-30 17:56:48.276509
3.0,17.0,1105,780.0,13.0,CryptoCompare,cryptocompare,MXT,53944,2017-12-30 17:56:45.568714
,40.0,3809,1325.0,13.0,CryptoCompare,cryptocompare,MYB,179345,2017-12-30 17:55:45.347265
,6.0,316,150.0,,CryptoCompare,cryptocompare,MYC,20661,2017-12-30 17:55:50.856573
9.0,207.0,12420,5715.0,18.0,CryptoCompare,cryptocompare,MYST,136190,2017-12-30 17:55:43.402265
4.0,13.0,2326,415.0,2.0,CryptoCompare,cryptocompare,MYST*,4567,2017-12-30 17:56:36.491493
5.0,30.0,3913,950.0,6.0,CryptoCompare,cryptocompare,MZC,4568,2017-12-30 17:56:38.159228
,4.0,560,125.0,1.0,CryptoCompare,cryptocompare,N7,21017,2017-12-30 17:55:52.610112
,5.0,1066,125.0,,CryptoCompare,cryptocompare,NAMO,348289,2017-12-30 17:56:20.001259
,4.0,1068,100.0,,CryptoCompare,cryptocompare,NAN,4569,2017-12-30 17:56:37.004799
,8.0,615,200.0,,CryptoCompare,cryptocompare,NANAS,6453,2017-12-30 17:56:49.240672
,2.0,724,50.0,,CryptoCompare,cryptocompare,NAS2,16717,2017-12-30 17:55:44.359658
12.0,63.0,9319,2020.0,13.0,CryptoCompare,cryptocompare,NAUT,4570,2017-12-30 17:56:37.915200
99.0,657.0,58841,19365.0,78.0,CryptoCompare,cryptocompare,NAV,4571,2017-12-30 17:56:36.148348
,2.0,358,50.0,,CryptoCompare,cryptocompare,NBIT,32688,2017-12-30 17:56:14.824069
,2.0,258,75.0,1.0,CryptoCompare,cryptocompare,NBL,4572,2017-12-30 17:56:37.003094
,77.0,4909,1950.0,1.0,CryptoCompare,cryptocompare,NBT,5287,2017-12-30 17:56:42.443178
1.0,11.0,2166,460.0,7.0,CryptoCompare,cryptocompare,NDC,188787,2017-12-30 17:55:46.502071
,8.0,755,200.0,,CryptoCompare,cryptocompare,NDOGE,45044,2017-12-30 17:56:33.608132
37.0,219.0,25283,7170.0,53.0,CryptoCompare,cryptocompare,NEBL,222085,2017-12-30 17:56:03.957071
,3.0,374,75.0,,CryptoCompare,cryptocompare,NEBU,20980,2017-12-30 17:55:53.026257
,37.0,6384,975.0,2.0,CryptoCompare,cryptocompare,NEC,4573,2017-12-30 17:56:37.706999
,5.0,510,125.0,,CryptoCompare,cryptocompare,NEF,112405,2017-12-30 17:55:40.912449
7043.0,10075.0,1392519,390055.0,2710.0,CryptoCompare,cryptocompare,NEO,27368,2017-12-30 17:56:03.240526
2.0,9.0,1737,320.0,3.0,CryptoCompare,cryptocompare,NEOG,370947,2017-12-30 17:56:22.840942
3.0,140.0,25263,3755.0,9.0,CryptoCompare,cryptocompare,NEOS,5370,2017-12-30 17:56:44.954569
3.0,27.0,3565,830.0,5.0,CryptoCompare,cryptocompare,NET,4574,2017-12-30 17:56:38.333694
24.0,97.0,9092,2865.0,8.0,CryptoCompare,cryptocompare,NET*,176669,2017-12-30 17:55:44.672651
3.0,2.0,643,105.0,1.0,CryptoCompare,cryptocompare,NETC,20647,2017-12-30 17:55:51.412945
,13.0,1677,350.0,1.0,CryptoCompare,cryptocompare,NETKO,53174,2017-12-30 17:56:43.409369
,18.0,1731,525.0,3.0,CryptoCompare,cryptocompare,NEU,372377,2017-12-30 17:56:24.932775
21.0,26.0,2471,1035.0,7.0,CryptoCompare,cryptocompare,NEU*,13044,2017-12-30 17:55:42.903543
,11.0,1193,275.0,,CryptoCompare,cryptocompare,NEVA,21669,2017-12-30 17:55:53.426578
,,149,,,CryptoCompare,cryptocompare,NEWB,380794,2017-12-30 17:56:25.038812
113.0,313.0,54877,11130.0,87.0,CryptoCompare,cryptocompare,NGC,466339,2017-12-30 17:56:39.044787
,4.0,267,100.0,,CryptoCompare,cryptocompare,NIC,35947,2017-12-30 17:56:19.962101
,1.0,465,25.0,,CryptoCompare,cryptocompare,NICE,43253,2017-12-30 17:56:30.012462
2.0,20.0,2355,695.0,7.0,CryptoCompare,cryptocompare,NIMFA,234596,2017-12-30 17:56:04.524209
,6.0,201,175.0,1.0,CryptoCompare,cryptocompare,NIO,412112,2017-12-30 17:56:27.952684
2.0,33.0,2532,895.0,2.0,CryptoCompare,cryptocompare,NKA,7559,2017-12-30 17:56:50.100339
,3.0,590,75.0,,CryptoCompare,cryptocompare,NKC,21710,2017-12-30 17:55:53.365422
,3.0,524,75.0,,CryptoCompare,cryptocompare,NKT,5334,2017-12-30 17:56:44.472006
,41.0,2108,1025.0,,CryptoCompare,cryptocompare,NLC,29010,2017-12-30 17:56:08.145687
18.0,154.0,10571,4480.0,18.0,CryptoCompare,cryptocompare,NLC2,195018,2017-12-30 17:55:46.021472
46.0,271.0,32241,8560.0,53.0,CryptoCompare,cryptocompare,NLG,5315,2017-12-30 17:56:41.869294
,2.0,264,50.0,,CryptoCompare,cryptocompare,NMB,4575,2017-12-30 17:56:38.708867
23.0,324.0,26883,8955.0,25.0,CryptoCompare,cryptocompare,NMC,4580,2017-12-30 17:56:37.830396
10.0,158.0,10868,4500.0,18.0,CryptoCompare,cryptocompare,NMR,166594,2017-12-30 17:55:44.160147
1.0,21.0,2658,585.0,2.0,CryptoCompare,cryptocompare,NOBL,4577,2017-12-30 17:56:38.536699
,6.0,345,150.0,,CryptoCompare,cryptocompare,NODE,5402,2017-12-30 17:56:46.580655
,9.0,929,225.0,,CryptoCompare,cryptocompare,NOO,41971,2017-12-30 17:56:28.320715
9.0,91.0,7877,2615.0,10.0,CryptoCompare,cryptocompare,NOTE,5322,2017-12-30 17:56:42.802830
,9.0,1292,225.0,,CryptoCompare,cryptocompare,NPC,34491,2017-12-30 17:56:18.314801
1.0,46.0,4841,1185.0,1.0,CryptoCompare,cryptocompare,NPX,187015,2017-12-30 17:55:46.594802
,3.0,169,75.0,,CryptoCompare,cryptocompare,NRB,4576,2017-12-30 17:56:38.575448
,5.0,858,125.0,,CryptoCompare,cryptocompare,NRC,44001,2017-12-30 17:56:32.282957
,18.0,1430,475.0,1.0,CryptoCompare,cryptocompare,NRN,307406,2017-12-30 17:56:11.454756
,,62,,,CryptoCompare,cryptocompare,NRO,447315,2017-12-30 17:56:33.516936
,1.0,355,25.0,,CryptoCompare,cryptocompare,NRS,4578,2017-12-30 17:56:37.994301
,53.0,2886,1425.0,4.0,CryptoCompare,cryptocompare,NSR,5295,2017-12-30 17:56:41.066681
,3.0,638,75.0,,CryptoCompare,cryptocompare,NTC,29366,2017-12-30 17:56:09.949897
1.0,20.0,4926,610.0,4.0,CryptoCompare,cryptocompare,NTCC,41819,2017-12-30 17:56:28.945110
,38.0,1713,1050.0,4.0,CryptoCompare,cryptocompare,NTK,439180,2017-12-30 17:56:32.341804
,7.0,784,175.0,,CryptoCompare,cryptocompare,NTM,338156,2017-12-30 17:56:16.586566
,6.0,509,175.0,1.0,CryptoCompare,cryptocompare,NTO,339406,2017-12-30 17:56:18.201623
3.0,54.0,5599,1480.0,4.0,CryptoCompare,cryptocompare,NTRN,5301,2017-12-30 17:56:42.138538
,8.0,1048,225.0,1.0,CryptoCompare,cryptocompare,NUBIS,30393,2017-12-30 17:56:12.435761
,4.0,412,100.0,,CryptoCompare,cryptocompare,NUKE,44799,2017-12-30 17:56:33.378102
,26.0,2787,775.0,5.0,CryptoCompare,cryptocompare,NULS,377792,2017-12-30 17:56:24.691363
,9.0,756,225.0,,CryptoCompare,cryptocompare,NUM,20583,2017-12-30 17:55:50.539328
8.0,139.0,14624,3830.0,11.0,CryptoCompare,cryptocompare,NVC,4579,2017-12-30 17:56:38.486517
9.0,58.0,1720,1715.0,7.0,CryptoCompare,cryptocompare,NVST,178885,2017-12-30 17:55:45.037292
10.0,118.0,12841,3325.0,11.0,CryptoCompare,cryptocompare,NXC,35678,2017-12-30 17:56:19.771211
,6.0,699,150.0,,CryptoCompare,cryptocompare,NXE,22240,2017-12-30 17:55:58.602181
36.0,401.0,46203,11710.0,53.0,CryptoCompare,cryptocompare,NXS,6103,2017-12-30 17:56:47.253429
1660.0,3259.0,461374,123725.0,1026.0,CryptoCompare,cryptocompare,NXT,1183,2017-12-30 17:55:40.843555
,6.0,1281,150.0,,CryptoCompare,cryptocompare,NXTI,3650,2017-12-30 17:56:21.726559
,4.0,283,100.0,0.0,CryptoCompare,cryptocompare,NXTTY,5360,2017-12-30 17:56:44.326800
,12.0,827,375.0,3.0,CryptoCompare,cryptocompare,NYAN,4581,2017-12-30 17:56:37.406895
13.0,87.0,8712,2880.0,23.0,CryptoCompare,cryptocompare,NYC,247232,2017-12-30 17:56:01.566547
,12.0,1427,425.0,5.0,CryptoCompare,cryptocompare,NZC,24892,2017-12-30 17:56:05.603283
3.0,90.0,15832,2330.0,2.0,CryptoCompare,cryptocompare,OAX,180013,2017-12-30 17:55:45.126998
1.0,67.0,6674,1735.0,2.0,CryptoCompare,cryptocompare,OBITS,15323,2017-12-30 17:55:45.302115
,5.0,515,125.0,,CryptoCompare,cryptocompare,OBS,22177,2017-12-30 17:55:58.211041
,6.0,308,150.0,,CryptoCompare,cryptocompare,OC,5357,2017-12-30 17:56:43.898100
3.0,44.0,5812,1305.0,7.0,CryptoCompare,cryptocompare,OCL,214738,2017-12-30 17:55:53.590074
,3.0,565,75.0,,CryptoCompare,cryptocompare,OCTO,5393,2017-12-30 17:56:45.390128
,9.0,820,225.0,,CryptoCompare,cryptocompare,ODMC,357404,2017-12-30 17:56:19.597534
,76.0,7261,2725.0,33.0,CryptoCompare,cryptocompare,ODN,319075,2017-12-30 17:56:12.275768
,2.0,576,75.0,1.0,CryptoCompare,cryptocompare,ODNT,34847,2017-12-30 17:56:19.274995
95.0,710.0,68818,20775.0,83.0,CryptoCompare,cryptocompare,OK,17857,2017-12-30 17:55:44.899260
,1.0,555,25.0,,CryptoCompare,cryptocompare,OLDSF,20640,2017-12-30 17:55:51.036671
,22.0,2019,650.0,4.0,CryptoCompare,cryptocompare,OLV,75285,2017-12-30 17:56:50.792152
,4.0,558,100.0,,CryptoCompare,cryptocompare,OLYMP,29715,2017-12-30 17:56:09.531912
,3.0,750,75.0,,CryptoCompare,cryptocompare,OMA,22280,2017-12-30 17:55:59.263650
,4.0,875,100.0,0.0,CryptoCompare,cryptocompare,OMC,5365,2017-12-30 17:56:44.585698
1564.0,4377.0,747761,148740.0,947.0,CryptoCompare,cryptocompare,OMG,187440,2017-12-30 17:55:46.335240
8.0,143.0,17122,4130.0,19.0,CryptoCompare,cryptocompare,OMNI,22441,2017-12-30 17:56:00.562021
,4.0,127,125.0,1.0,CryptoCompare,cryptocompare,ONG,428300,2017-12-30 17:56:29.111908
17.0,398.0,11596,20520.0,416.0,CryptoCompare,cryptocompare,ONION,198967,2017-12-30 17:55:49.406132
13.0,123.0,9793,3855.0,26.0,CryptoCompare,cryptocompare,ONX,201676,2017-12-30 17:55:48.722714
,15.0,1510,400.0,1.0,CryptoCompare,cryptocompare,OPAL,4582,2017-12-30 17:56:38.528047
,4.0,290,100.0,,CryptoCompare,cryptocompare,OPES,42850,2017-12-30 17:56:30.038547
,31.0,2215,800.0,1.0,CryptoCompare,cryptocompare,OPP,323787,2017-12-30 17:56:13.248299
21.0,126.0,19741,3960.0,24.0,CryptoCompare,cryptocompare,OPT,197054,2017-12-30 17:55:49.178985
,3.0,351,75.0,,CryptoCompare,cryptocompare,OPTION,37749,2017-12-30 17:56:24.955106
,22.0,2138,550.0,,CryptoCompare,cryptocompare,ORB,4583,2017-12-30 17:56:38.122882
,11.0,981,275.0,,CryptoCompare,cryptocompare,ORLY,22258,2017-12-30 17:55:59.334871
14.0,131.0,28089,3790.0,15.0,CryptoCompare,cryptocompare,ORME,301112,2017-12-30 17:56:11.719639
1.0,10.0,1030,285.0,1.0,CryptoCompare,cryptocompare,ORO,45262,2017-12-30 17:56:34.804153
,5.0,252,125.0,,CryptoCompare,cryptocompare,OROC,180001,2017-12-30 17:55:45.194954
3.0,4.0,1191,155.0,1.0,CryptoCompare,cryptocompare,OS76,41122,2017-12-30 17:56:26.372277
,8.0,1172,200.0,,CryptoCompare,cryptocompare,OSC,4584,2017-12-30 17:56:38.027784
9.0,89.0,4546,2915.0,24.0,CryptoCompare,cryptocompare,OST,369132,2017-12-30 17:56:24.210879
36.0,105.0,11295,3610.0,25.0,CryptoCompare,cryptocompare,OTN,370726,2017-12-30 17:56:23.556717
1.0,27.0,3283,735.0,2.0,CryptoCompare,cryptocompare,OTX,188294,2017-12-30 17:55:45.971386
4.0,38.0,9645,1140.0,6.0,CryptoCompare,cryptocompare,OXY,242873,2017-12-30 17:56:02.129567
82.0,170.0,21894,6770.0,68.0,CryptoCompare,cryptocompare,PAC,44003,2017-12-30 17:56:32.809949
9.0,56.0,5360,1965.0,19.0,CryptoCompare,cryptocompare,PAK,17006,2017-12-30 17:55:44.320828
,8.0,589,225.0,1.0,CryptoCompare,cryptocompare,PARA,44957,2017-12-30 17:56:33.585360
8.0,92.0,5366,2730.0,14.0,CryptoCompare,cryptocompare,PART,191116,2017-12-30 17:55:46.391681
50.0,493.0,70878,13975.0,46.0,CryptoCompare,cryptocompare,PASC,40811,2017-12-30 17:56:26.105326
4.0,40.0,3817,1090.0,2.0,CryptoCompare,cryptocompare,PASL,50754,2017-12-30 17:56:38.820183
410.0,1608.0,156414,50575.0,251.0,CryptoCompare,cryptocompare,PAY,45260,2017-12-30 17:56:36.549246
,12.0,1748,300.0,,CryptoCompare,cryptocompare,PAYP,40842,2017-12-30 17:56:26.546888
2.0,12.0,3300,420.0,4.0,CryptoCompare,cryptocompare,PBC,22171,2017-12-30 17:55:53.743467
,7.0,2463,200.0,1.0,CryptoCompare,cryptocompare,PBL,402980,2017-12-30 17:56:26.039308
1.0,43.0,5692,1285.0,8.0,CryptoCompare,cryptocompare,PBT,84232,2017-12-30 17:56:51.719913
,4.0,294,100.0,,CryptoCompare,cryptocompare,PCM,35228,2017-12-30 17:56:18.916273
,,60,,,CryptoCompare,cryptocompare,PCN,486886,2017-12-30 17:56:39.165643
1.0,13.0,3295,410.0,3.0,CryptoCompare,cryptocompare,PCS,32686,2017-12-30 17:56:14.304998
1.0,30.0,2660,910.0,6.0,CryptoCompare,cryptocompare,PDC,22352,2017-12-30 17:55:59.451254
,1.0,560,25.0,,CryptoCompare,cryptocompare,PEC,30423,2017-12-30 17:56:11.834174
