Points,is_closed,likes,link,name,socialsource,source,symbol,symbol_id,talking_about,timestamp_api_call
0,,,,,Facebook,cryptocompare,GMT,388042,,2017-12-30 17:56:25.845222
89,False,89.0,https://www.facebook.com/GMX-Coins-560927254070310/,GMX Coins,Facebook,cryptocompare,GMX,30424,0.0,2017-12-30 17:56:12.368615
0,,,,,Facebook,cryptocompare,GNJ,30521,,2017-12-30 17:56:11.981558
3585,False,3125.0,https://www.facebook.com/Gnosis.pm/,Gnosis,Facebook,cryptocompare,GNO,66193,46.0,2017-12-30 17:56:49.378290
13586,False,9386.0,https://www.facebook.com/golemproject/,Golem Project,Facebook,cryptocompare,GNT,33022,420.0,2017-12-30 17:56:15.773911
0,,,,,Facebook,cryptocompare,GOAT,37356,,2017-12-30 17:56:23.443856
0,,,,,Facebook,cryptocompare,GOLOS,40806,,2017-12-30 17:56:26.527886
0,,,,,Facebook,cryptocompare,GOOD,253766,,2017-12-30 17:56:02.666643
0,,,,,Facebook,cryptocompare,GOON,28221,,2017-12-30 17:56:03.337037
0,,,,,Facebook,cryptocompare,GOT,63304,,2017-12-30 17:56:49.587191
0,,,,,Facebook,cryptocompare,GOTX,21875,,2017-12-30 17:55:53.691584
0,,,,,Facebook,cryptocompare,GP,7625,,2017-12-30 17:56:51.518952
0,,,,,Facebook,cryptocompare,GPL,28330,,2017-12-30 17:56:07.349082
0,,,,,Facebook,cryptocompare,GPU,20650,,2017-12-30 17:55:51.109652
0,,,,,Facebook,cryptocompare,GRAM,8717,,2017-12-30 17:56:52.061981
0,,,,,Facebook,cryptocompare,GRAV,7634,,2017-12-30 17:56:51.417443
2484,False,1754.0,https://www.facebook.com/gridcoins/,Gridcoin,Facebook,cryptocompare,GRC,5309,73.0,2017-12-30 17:56:42.200352
0,,,,,Facebook,cryptocompare,GRE,5375,,2017-12-30 17:56:45.359265
0,,,,,Facebook,cryptocompare,GREXIT,21380,,2017-12-30 17:55:54.063937
8068,False,928.0,https://www.facebook.com/graftnetwork/,Graft,Facebook,cryptocompare,GRF,326286,714.0,2017-12-30 17:56:15.146215
0,,,,,Facebook,cryptocompare,GRID,385907,,2017-12-30 17:56:26.120810
0,,,,,Facebook,cryptocompare,GRID*,5323,,2017-12-30 17:56:43.323049
0,,,,,Facebook,cryptocompare,GRM,7592,,2017-12-30 17:56:50.946118
0,,,,,Facebook,cryptocompare,GROW,20600,,2017-12-30 17:55:51.281580
0,,,,,Facebook,cryptocompare,GRS,13070,,2017-12-30 17:55:43.128409
1787,False,1327.0,https://www.facebook.com/MannaCurrency/,Grantcoin: Currency with a Conscience,Facebook,cryptocompare,GRT,20438,46.0,2017-12-30 17:55:52.264831
0,,,,,Facebook,cryptocompare,GRW,74894,,2017-12-30 17:56:51.422114
0,,,,,Facebook,cryptocompare,GRWI,207931,,2017-12-30 17:55:53.615358
38427,False,13077.0,https://www.facebook.com/Goldreward/,GoldReward - GRX Token,Facebook,cryptocompare,GRX,439136,2535.0,2017-12-30 17:56:32.247862
0,,,,,Facebook,cryptocompare,GSM,5358,,2017-12-30 17:56:44.754312
0,,,,,Facebook,cryptocompare,GSX,5397,,2017-12-30 17:56:45.999540
0,,,,,Facebook,cryptocompare,GSY,22453,,2017-12-30 17:56:04.152979
7121,False,6611.0,https://www.facebook.com/gifto.io/,GIFTO-Decentralized Universal Gifting Protocol for Global Content Creators,Facebook,cryptocompare,GTO,517477,51.0,2017-12-30 17:56:40.114210
0,,,,,Facebook,cryptocompare,GUE,4532,,2017-12-30 17:56:35.165464
0,,,,,Facebook,cryptocompare,GUESS,327608,,2017-12-30 17:56:14.135750
101,False,91.0,https://www.facebook.com/geofounders/,GeoFounders,Facebook,cryptocompare,GUNS,185625,1.0,2017-12-30 17:55:46.606638
1907,False,1697.0,https://www.facebook.com/matchpoolhq/,Matchpool,Facebook,cryptocompare,GUP,67096,21.0,2017-12-30 17:56:49.407558
16094,False,15084.0,https://www.facebook.com/GenesisVisionProject/,Genesis Vision,Facebook,cryptocompare,GVT,385952,101.0,2017-12-30 17:56:25.395745
495,False,465.0,https://www.facebook.com/GxGenevieveco/,Genevieve Co. GxCoin,Facebook,cryptocompare,GXC,247350,3.0,2017-12-30 17:56:05.590769
0,,,,,Facebook,cryptocompare,GXC*,339847,,2017-12-30 17:56:18.263313
4136,False,3486.0,https://www.facebook.com/hydrominer/,HydroMiner,Facebook,cryptocompare,H2O,310867,65.0,2017-12-30 17:56:12.904536
16822,False,7132.0,https://www.facebook.com/hackspacecapital/,Hackspace Capital,Facebook,cryptocompare,HAC,321347,969.0,2017-12-30 17:56:13.265575
0,,,,,Facebook,cryptocompare,HAL,4533,,2017-12-30 17:56:36.698154
0,,,,,Facebook,cryptocompare,HALLO,29552,,2017-12-30 17:56:10.677862
0,,,,,Facebook,cryptocompare,HAMS,112363,,2017-12-30 17:55:43.319591
0,,,,,Facebook,cryptocompare,HAZE,43937,,2017-12-30 17:56:32.287329
0,,,,,Facebook,cryptocompare,HBN,4534,,2017-12-30 17:56:35.705484
0,,,,,Facebook,cryptocompare,HBT,247391,,2017-12-30 17:56:02.409291
0,,,,,Facebook,cryptocompare,HCC,30371,,2017-12-30 17:56:11.040989
3627,False,3107.0,https://www.facebook.com/hedgetoken/,Hedge,Facebook,cryptocompare,HDG,237407,52.0,2017-12-30 17:56:05.424648
0,,,,,Facebook,cryptocompare,HEAT,25917,,2017-12-30 17:56:02.979117
0,,,,,Facebook,cryptocompare,HEDG,7653,,2017-12-30 17:56:51.092403
0,,,,,Facebook,cryptocompare,HEEL,38035,,2017-12-30 17:56:25.312208
0,,,,,Facebook,cryptocompare,HGT,234508,,2017-12-30 17:56:01.538387
0,,,,,Facebook,cryptocompare,HILL,30359,,2017-12-30 17:56:11.157418
6070,False,5920.0,https://www.facebook.com/hirematchico/,HireMatch.io,Facebook,cryptocompare,HIRE,198458,15.0,2017-12-30 17:55:48.361484
40,False,40.0,https://www.facebook.com/Bithireteam/,Bithire,Facebook,cryptocompare,HIRE*,15882,0.0,2017-12-30 17:55:44.678940
589,False,339.0,https://www.facebook.com/hack.ether.camp/,ether.camp,Facebook,cryptocompare,HKG,29733,25.0,2017-12-30 17:56:10.337599
5980,False,3760.0,https://www.facebook.com/hacken.io/,Hacken,Facebook,cryptocompare,HKN,517775,222.0,2017-12-30 17:56:40.359356
1145,False,975.0,https://www.facebook.com/HempCoinOfficial/,HempCoin,Facebook,cryptocompare,HMP,20655,17.0,2017-12-30 17:55:51.943284
23186,False,12856.0,https://www.facebook.com/humaniq.co/,Humaniq,Facebook,cryptocompare,HMQ,72438,1033.0,2017-12-30 17:56:50.851878
0,,,,,Facebook,cryptocompare,HNC,8846,,2017-12-30 17:56:52.097512
0,,,,,Facebook,cryptocompare,HNC*,373880,,2017-12-30 17:56:23.212223
0,,,,,Facebook,cryptocompare,HODL,18670,,2017-12-30 17:55:46.383115
295,False,155.0,https://www.facebook.com/interstellarholdings/,Interstellar Holdings,Facebook,cryptocompare,HOLD,389808,14.0,2017-12-30 17:56:25.942104
0,,,,,Facebook,cryptocompare,HONEY,53915,,2017-12-30 17:56:45.428588
4485,False,1605.0,https://www.facebook.com/Happycoinorg/,Happy Coin Blockchain,Facebook,cryptocompare,HPC,62659,288.0,2017-12-30 17:56:50.236178
31393,False,6143.0,https://www.facebook.com/HOQUio/,HOQU,Facebook,cryptocompare,HQX,535054,2525.0,2017-12-30 17:56:44.222590
0,,,,,Facebook,cryptocompare,HRB,176336,,2017-12-30 17:55:45.052064
0,,,,,Facebook,cryptocompare,HSP,35687,,2017-12-30 17:56:19.309432
1309,False,799.0,https://www.facebook.com/HcashOfficial/,Hcash,Facebook,cryptocompare,HSR,318199,51.0,2017-12-30 17:56:13.041171
3543,False,2283.0,https://www.facebook.com/HorizonState/,Horizon State,Facebook,cryptocompare,HST,374246,126.0,2017-12-30 17:56:24.512514
0,,,,,Facebook,cryptocompare,HTC,20153,,2017-12-30 17:55:49.480832
0,,,,,Facebook,cryptocompare,HTML5,84752,,2017-12-30 17:56:51.998837
0,,,,,Facebook,cryptocompare,HUC,4535,,2017-12-30 17:56:38.124183
0,,,,,Facebook,cryptocompare,HUGE,5290,,2017-12-30 17:56:41.539693
517,False,317.0,https://www.facebook.com/MyHushTeam/,My Hush,Facebook,cryptocompare,HUSH,33460,20.0,2017-12-30 17:56:16.116155
0,,,,,Facebook,cryptocompare,HVC,4536,,2017-12-30 17:56:35.461800
0,,,,,Facebook,cryptocompare,HVCO,21374,,2017-12-30 17:55:54.033245
114300,False,1590.0,https://www.facebook.com/HiveProject.net/,Hive Project,Facebook,cryptocompare,HVN,179329,11271.0,2017-12-30 17:55:45.302543
451239,False,353529.0,https://www.facebook.com/hextracoin/,HextraCoin,Facebook,cryptocompare,HXT,338018,9771.0,2017-12-30 17:56:18.060076
0,,,,,Facebook,cryptocompare,HXX,41868,,2017-12-30 17:56:28.601959
0,,,,,Facebook,cryptocompare,HYP,4537,,2017-12-30 17:56:35.026994
0,,,,,Facebook,cryptocompare,HYPER,5371,,2017-12-30 17:56:45.523239
0,,,,,Facebook,cryptocompare,HZ,5312,,2017-12-30 17:56:42.932227
0,,,,,Facebook,cryptocompare,HZT,35811,,2017-12-30 17:56:19.990212
0,,,,,Facebook,cryptocompare,I0C,16123,,2017-12-30 17:55:42.956232
0,,,,,Facebook,cryptocompare,IBANK,23745,,2017-12-30 17:56:05.141713
0,,,,,Facebook,cryptocompare,ICASH,5401,,2017-12-30 17:56:46.281810
0,,,,,Facebook,cryptocompare,ICB,4538,,2017-12-30 17:56:35.301856
0,,,,,Facebook,cryptocompare,ICC,400693,,2017-12-30 17:56:25.818149
1417,False,1407.0,https://www.facebook.com/iDiceIO/,IDice.IO,Facebook,cryptocompare,ICE,199004,1.0,2017-12-30 17:55:49.711026
0,,,,,Facebook,cryptocompare,ICN,25921,,2017-12-30 17:56:06.234815
0,,,,,Facebook,cryptocompare,ICOB,34499,,2017-12-30 17:56:18.067730
0,,,,,Facebook,cryptocompare,ICON,35825,,2017-12-30 17:56:19.950417
1298,False,1288.0,https://www.facebook.com/icooio/,OpenLedger ICOO Token,Facebook,cryptocompare,ICOO,199363,1.0,2017-12-30 17:55:49.622276
4363,False,3033.0,https://www.facebook.com/icobox.io/,ICObox,Facebook,cryptocompare,ICOS,207775,133.0,2017-12-30 17:55:52.502759
8506,False,2976.0,https://www.facebook.com/helloicon/,Hello ICON World,Facebook,cryptocompare,ICX,324068,553.0,2017-12-30 17:56:13.289443
0,,,,,Facebook,cryptocompare,IEC,68088,,2017-12-30 17:56:49.491655
0,,,,,Facebook,cryptocompare,IFC,4539,,2017-12-30 17:56:36.122383
0,,,,,Facebook,cryptocompare,IFLT,32775,,2017-12-30 17:56:15.790410
10912,False,10322.0,https://www.facebook.com/investfeed/,investFeed,Facebook,cryptocompare,IFT,185669,59.0,2017-12-30 17:55:45.578861
0,,,,,Facebook,cryptocompare,IGNIS,231674,,2017-12-30 17:56:00.512549
0,,,,,Facebook,cryptocompare,ILC,75440,,2017-12-30 17:56:51.091316
17406,False,16516.0,https://www.facebook.com/ILCOIN-crypto-1725413757503174/,ILCOIN crypto,Facebook,cryptocompare,ILCT,339598,89.0,2017-12-30 17:56:18.676515
8414,False,8374.0,https://www.facebook.com/immlaio/,IMMLA,Facebook,cryptocompare,IML,184187,4.0,2017-12-30 17:55:45.667242
0,,,,,Facebook,cryptocompare,IMPCH,44007,,2017-12-30 17:56:32.491486
0,,,,,Facebook,cryptocompare,IMPS,37204,,2017-12-30 17:56:24.758723
0,,,,,Facebook,cryptocompare,IMS,68093,,2017-12-30 17:56:49.460253
0,,,,,Facebook,cryptocompare,IMX,58121,,2017-12-30 17:56:46.783262
0,,,,,Facebook,cryptocompare,IN,37210,,2017-12-30 17:56:25.544258
0,,,,,Facebook,cryptocompare,INC,38967,,2017-12-30 17:56:25.828789
831,False,781.0,https://www.facebook.com/IncentLoyalty/,Incent Loyalty,Facebook,cryptocompare,INCNT,35823,5.0,2017-12-30 17:56:19.709763
0,,,,,Facebook,cryptocompare,INCP,22264,,2017-12-30 17:55:58.746446
6796,False,6246.0,https://www.facebook.com/JoinIndorse/,Indorse,Facebook,cryptocompare,IND,185953,55.0,2017-12-30 17:55:45.603403
14475,False,12255.0,https://www.facebook.com/indicoin.crypto/,Indicoin : India's Own Cryptocurrency,Facebook,cryptocompare,INDI,351078,222.0,2017-12-30 17:56:19.755052
0,,,,,Facebook,cryptocompare,INF8,84262,,2017-12-30 17:56:51.921583
22,False,22.0,https://www.facebook.com/influxcoin/,Influxcoin,Facebook,cryptocompare,INFX,20446,0.0,2017-12-30 17:55:51.225752
0,,,,,Facebook,cryptocompare,INN,374211,,2017-12-30 17:56:24.939186
0,,,,,Facebook,cryptocompare,INPAY,61912,,2017-12-30 17:56:48.771385
40541,False,15531.0,https://www.facebook.com/ins.ecosystem/,INS Ecosystem,Facebook,cryptocompare,INS,370973,2501.0,2017-12-30 17:56:23.219003
0,,,,,Facebook,cryptocompare,INSANE,33017,,2017-12-30 17:56:16.192714
0,,,,,Facebook,cryptocompare,INSN,105284,,2017-12-30 17:55:40.878333
0,,,,,Facebook,cryptocompare,INV,29713,,2017-12-30 17:56:09.246262
34,False,24.0,https://www.facebook.com/internxt/,Internxt,Facebook,cryptocompare,INXT,344988,1.0,2017-12-30 17:56:18.886519
2625,False,2145.0,https://www.facebook.com/iodigitalblockchain/,IO Digital / IOCoin - Blockchain technology,Facebook,cryptocompare,IOC,4540,48.0,2017-12-30 17:56:35.623199
483,False,453.0,https://www.facebook.com/ionomy/,Ionomy,Facebook,cryptocompare,ION,20591,3.0,2017-12-30 17:55:51.442342
609,False,469.0,https://www.facebook.com/IoPCommunity/,Fermat,Facebook,cryptocompare,IOP,42596,14.0,2017-12-30 17:56:30.181817
0,,,,,Facebook,cryptocompare,IOT,127356,,2017-12-30 17:55:41.647110
0,,,,,Facebook,cryptocompare,IOU,77286,,2017-12-30 17:56:51.754679
0,,,,,Facebook,cryptocompare,IPC,182396,,2017-12-30 17:55:46.610080
0,,,,,Facebook,cryptocompare,ISL,6094,,2017-12-30 17:56:47.263181
2032,False,542.0,https://www.facebook.com/intensecoin/,IntenseCoin,Facebook,cryptocompare,ITNS,522090,149.0,2017-12-30 17:56:40.314263
22449,False,22329.0,https://www.facebook.com/ITT.Token/,ITT TOKEN,Facebook,cryptocompare,ITT,232678,12.0,2017-12-30 17:56:00.578500
0,,,,,Facebook,cryptocompare,IVZ,20679,,2017-12-30 17:55:52.622262
0,,,,,Facebook,cryptocompare,IW,34334,,2017-12-30 17:56:17.931608
0,,,,,Facebook,cryptocompare,IWT,232556,,2017-12-30 17:56:00.428944
0,,,,,Facebook,cryptocompare,IXC,4541,,2017-12-30 17:56:35.216419
1631,False,1331.0,https://www.facebook.com/iXledger/,iXledger,Facebook,cryptocompare,IXT,141171,30.0,2017-12-30 17:55:42.699172
0,,,,,Facebook,cryptocompare,J,5335,,2017-12-30 17:56:44.088282
0,,,,,Facebook,cryptocompare,JANE,44955,,2017-12-30 17:56:33.605402
0,,,,,Facebook,cryptocompare,JBS,4542,,2017-12-30 17:56:35.496603
5274,False,914.0,https://www.facebook.com/jincorlimited/,Jincor,Facebook,cryptocompare,JCR,364747,436.0,2017-12-30 17:56:22.295196
0,,,,,Facebook,cryptocompare,JDC,232607,,2017-12-30 17:55:59.477071
0,,,,,Facebook,cryptocompare,JIF,30177,,2017-12-30 17:56:11.577141
15,False,15.0,https://www.facebook.com/tamtamtravels/,Tamtamtravels,Facebook,cryptocompare,JIO,34332,0.0,2017-12-30 17:56:18.552284
0,,,,,Facebook,cryptocompare,JKC,4543,,2017-12-30 17:56:36.582635
682,False,612.0,https://www.facebook.com/Janustoken/,Janus Token,Facebook,cryptocompare,JNS,34440,7.0,2017-12-30 17:56:18.304087
9661,False,5211.0,https://www.facebook.com/jibrelnetwork/,Jibrel Network,Facebook,cryptocompare,JNT,400702,445.0,2017-12-30 17:56:26.451358
0,,,,,Facebook,cryptocompare,JOBS,29762,,2017-12-30 17:56:09.281458
0,,,,,Facebook,cryptocompare,JOK,42101,,2017-12-30 17:56:29.542138
0,,,,,Facebook,cryptocompare,JPC,5333,,2017-12-30 17:56:43.814789
3039,False,3029.0,https://www.facebook.com/project.j17/,Project J,Facebook,cryptocompare,JPC*,371902,1.0,2017-12-30 17:56:23.469135
0,,,,,Facebook,cryptocompare,JUDGE,4544,,2017-12-30 17:56:35.836039
611,False,591.0,https://www.facebook.com/javvycrypto/,Javvy Crypto Solution,Facebook,cryptocompare,JVY,331207,2.0,2017-12-30 17:56:15.506037
16004,False,15884.0,https://www.facebook.com/ApexConquer/,Apex Conquer,Facebook,cryptocompare,JWL,27674,12.0,2017-12-30 17:56:03.056182
939,False,859.0,https://www.facebook.com/kapucoin/,KAPU COIN,Facebook,cryptocompare,KAPU,305047,8.0,2017-12-30 17:56:12.017936
0,,,,,Facebook,cryptocompare,KARM,16127,,2017-12-30 17:55:43.379919
0,,,,,Facebook,cryptocompare,KAT,21224,,2017-12-30 17:55:52.854280
0,,,,,Facebook,cryptocompare,KAYI,57705,,2017-12-30 17:56:47.079660
0,,,,,Facebook,cryptocompare,KC,35230,,2017-12-30 17:56:19.671001
4039,False,4019.0,https://www.facebook.com/KencoinCryptocurrency/,Kencoin,Facebook,cryptocompare,KCN,205967,2.0,2017-12-30 17:55:50.589909
0,,,,,Facebook,cryptocompare,KCS,348628,,2017-12-30 17:56:19.014676
0,,,,,Facebook,cryptocompare,KDC,4545,,2017-12-30 17:56:36.800680
0,,,,,Facebook,cryptocompare,KED,42435,,2017-12-30 17:56:29.294883
0,,,,,Facebook,cryptocompare,KEK,368743,,2017-12-30 17:56:21.710475
3678,False,3658.0,https://www.facebook.com/Kexcoin/,Kexcoin,Facebook,cryptocompare,KEX,234766,2.0,2017-12-30 17:56:01.081159
0,,,,,Facebook,cryptocompare,KEY,4546,,2017-12-30 17:56:35.784315
10951,False,10641.0,https://www.facebook.com/SelfKeyNetwork/,SelfKey,Facebook,cryptocompare,KEY*,360299,31.0,2017-12-30 17:56:21.041594
0,,,,,Facebook,cryptocompare,KGC,4547,,2017-12-30 17:56:35.710128
21330,False,20520.0,https://www.facebook.com/kickicoplatform/,Kickico,Facebook,cryptocompare,KICK,202849,81.0,2017-12-30 17:55:50.239142
0,,,,,Facebook,cryptocompare,KIN,177918,,2017-12-30 17:55:44.794591
0,,,,,Facebook,cryptocompare,KING,196560,,2017-12-30 17:55:46.490911
1947,False,1907.0,https://www.facebook.com/Kilocoin-186526401549772/,Kilocoin,Facebook,cryptocompare,KLC,33405,4.0,2017-12-30 17:56:17.642783
0,,,,,Facebook,cryptocompare,KLK,517193,,2017-12-30 17:56:39.682339
6806,False,3536.0,https://www.facebook.com/KomodoPlatform/,Komodo Platform,Facebook,cryptocompare,KMD,26132,327.0,2017-12-30 17:56:05.966164
0,,,,,Facebook,cryptocompare,KNC,310497,,2017-12-30 17:56:13.045960
0,,,,,Facebook,cryptocompare,KNC*,20211,,2017-12-30 17:55:49.484522
0,,,,,Facebook,cryptocompare,KNC**,402805,,2017-12-30 17:56:26.182399
0,,,,,Facebook,cryptocompare,KOBO,3642,,2017-12-30 17:56:21.685446
0,,,,,Facebook,cryptocompare,KOLION,339431,,2017-12-30 17:56:17.487507
0,,,,,Facebook,cryptocompare,KORE,5318,,2017-12-30 17:56:42.525634
179,False,139.0,https://www.facebook.com/Kryptoncoin/,Krypton,Facebook,cryptocompare,KR,20822,4.0,2017-12-30 17:55:52.178432
0,,,,,Facebook,cryptocompare,KRAK,23741,,2017-12-30 17:56:00.655984
0,,,,,Facebook,cryptocompare,KRB,28154,,2017-12-30 17:56:03.449263
0,,,,,Facebook,cryptocompare,KRC,30379,,2017-12-30 17:56:11.807259
0,,,,,Facebook,cryptocompare,KRONE,247703,,2017-12-30 17:56:01.912710
0,,,,,Facebook,cryptocompare,KTK,5311,,2017-12-30 17:56:41.915625
0,,,,,Facebook,cryptocompare,KUBO,22262,,2017-12-30 17:55:59.222612
0,,,,,Facebook,cryptocompare,KURT,34602,,2017-12-30 17:56:19.391926
0,,,,,Facebook,cryptocompare,KUSH,42687,,2017-12-30 17:56:29.522052
68704,False,28024.0,https://www.facebook.com/LiquidAssetToken/,LAToken,Facebook,cryptocompare,LA,184163,4068.0,2017-12-30 17:55:45.675103
1978,False,1638.0,https://www.facebook.com/labrys.io/,Labrys,Facebook,cryptocompare,LAB,405343,34.0,2017-12-30 17:56:25.992093
0,,,,,Facebook,cryptocompare,LAB*,4548,,2017-12-30 17:56:36.068845
439,False,429.0,https://www.facebook.com/LanaCoins/,LanaCoin,Facebook,cryptocompare,LANA,30544,1.0,2017-12-30 17:56:12.141067
0,,,,,Facebook,cryptocompare,LAT,237269,,2017-12-30 17:56:00.891172
0,,,,,Facebook,cryptocompare,LAZ,28700,,2017-12-30 17:56:07.344400
15563,False,14483.0,https://www.facebook.com/lbryio/,LBRY,Facebook,cryptocompare,LBC,23432,108.0,2017-12-30 17:55:59.842234
680,False,380.0,https://www.facebook.com/LiteBitcoins/,LBTC,Facebook,cryptocompare,LBTC,247246,30.0,2017-12-30 17:56:01.845636
0,,,,,Facebook,cryptocompare,LC,25916,,2017-12-30 17:56:02.901576
209,False,79.0,https://www.facebook.com/LitecoinCash-125837611439492/,LitecoinCash,Facebook,cryptocompare,LCASH,378830,13.0,2017-12-30 17:56:24.832703
211,False,161.0,https://www.facebook.com/ThePrivateerIsland/,The Privateer Island,Facebook,cryptocompare,LDM,409363,5.0,2017-12-30 17:56:26.589808
0,,,,,Facebook,cryptocompare,LDOGE,5339,,2017-12-30 17:56:43.884766
0,,,,,Facebook,cryptocompare,LEA,30117,,2017-12-30 17:56:10.557072
0,,,,,Facebook,cryptocompare,LEMON,21641,,2017-12-30 17:55:54.044295
30579,False,23249.0,https://www.facebook.com/ETHLend/,ETHLend,Facebook,cryptocompare,LEND,418778,733.0,2017-12-30 17:56:28.018932
0,,,,,Facebook,cryptocompare,LENIN,40992,,2017-12-30 17:56:26.523239
11830,False,10800.0,https://www.facebook.com/LEOcoin.org/,LEOcoin,Facebook,cryptocompare,LEO,33001,103.0,2017-12-30 17:56:14.639658
0,,,,,Facebook,cryptocompare,LEPEN,43602,,2017-12-30 17:56:32.047316
0,,,,,Facebook,cryptocompare,LEV,332804,,2017-12-30 17:56:16.675751
0,,,,,Facebook,cryptocompare,LFC,30388,,2017-12-30 17:56:11.581217
705,False,705.0,https://www.facebook.com/LGBTQoin/,LGBTQoin,Facebook,cryptocompare,LGBTQ,21215,0.0,2017-12-30 17:55:53.132222
462,False,362.0,https://www.facebook.com/legendsroom/,Legends Room,Facebook,cryptocompare,LGD,66259,10.0,2017-12-30 17:56:50.340113
0,,,,,Facebook,cryptocompare,LGD*,4549,,2017-12-30 17:56:36.568443
1846,False,496.0,https://www.facebook.com/LIFEtoken.ForEverydayPeople/,LIFE,Facebook,cryptocompare,LIFE,381189,135.0,2017-12-30 17:56:25.294127
0,,,,,Facebook,cryptocompare,LIMX,4354,,2017-12-30 17:56:31.978456
0,,,,,Facebook,cryptocompare,LINDA,196541,,2017-12-30 17:55:46.599921
0,,,,,Facebook,cryptocompare,LINK,309621,,2017-12-30 17:56:12.874503
0,,,,,Facebook,cryptocompare,LINX,253667,,2017-12-30 17:56:05.477588
0,,,,,Facebook,cryptocompare,LIR,23423,,2017-12-30 17:56:00.710790
0,,,,,Facebook,cryptocompare,LIV,33271,,2017-12-30 17:56:16.234244
0,,,,,Facebook,cryptocompare,LK7,4550,,2017-12-30 17:56:35.312648
0,,,,,Facebook,cryptocompare,LKK,130939,,2017-12-30 17:55:42.675539
0,,,,,Facebook,cryptocompare,LKY,4551,,2017-12-30 17:56:35.589300
0,,,,,Facebook,cryptocompare,LMC,70469,,2017-12-30 17:56:50.254242
323,False,293.0,https://www.facebook.com/ethereumlink/,Link Project,Facebook,cryptocompare,LNK,238622,3.0,2017-12-30 17:56:01.902041
2593,False,1043.0,https://www.facebook.com/Lend0it/,Lendoit,Facebook,cryptocompare,LOAN*,363006,155.0,2017-12-30 17:56:21.439623
0,,,,,Facebook,cryptocompare,LOC,36988,,2017-12-30 17:56:23.046908
12567,False,9337.0,https://www.facebook.com/LockChainLOK/,LockChain.co,Facebook,cryptocompare,LOC*,517896,323.0,2017-12-30 17:56:40.306568
0,,,,,Facebook,cryptocompare,LOCI,404890,,2017-12-30 17:56:26.460556
0,,,,,Facebook,cryptocompare,LOG,6454,,2017-12-30 17:56:49.901908
0,,,,,Facebook,cryptocompare,LOOK,36984,,2017-12-30 17:56:22.543719
0,,,,,Facebook,cryptocompare,LQD,22422,,2017-12-30 17:55:59.605067
0,,,,,Facebook,cryptocompare,LRC,318169,,2017-12-30 17:56:13.168974
0,,,,,Facebook,cryptocompare,LSD,4552,,2017-12-30 17:56:37.506797
29781,False,23331.0,https://www.facebook.com/LiskHQ/,Lisk,Facebook,cryptocompare,LSK,19745,645.0,2017-12-30 17:55:48.565016
251,False,241.0,https://www.facebook.com/litracoin/,Litra Coin,Facebook,cryptocompare,LTA,234526,1.0,2017-12-30 17:56:04.693324
0,,,,,Facebook,cryptocompare,LTB,4553,,2017-12-30 17:56:35.937306
0,,,,,Facebook,cryptocompare,LTBC,5369,,2017-12-30 17:56:45.614932
8235,False,7865.0,https://www.facebook.com/litecoincommunity/,Litecoin,Facebook,cryptocompare,LTC,3808,37.0,2017-12-30 17:32:32.906276
0,,,,,Facebook,cryptocompare,LTCD,4554,,2017-12-30 17:56:35.891647
29,False,29.0,https://www.facebook.com/litecred/,Litecred Coin - LTCR,Facebook,cryptocompare,LTCR,38370,0.0,2017-12-30 17:56:26.054037
0,,,,,Facebook,cryptocompare,LTCU,531408,,2017-12-30 17:56:43.229206
0,,,,,Facebook,cryptocompare,LTCX,4555,,2017-12-30 17:56:35.743973
0,,,,,Facebook,cryptocompare,LTD,38030,,2017-12-30 17:56:25.247051
0,,,,,Facebook,cryptocompare,LTG,409422,,2017-12-30 17:56:26.604264
0,,,,,Facebook,cryptocompare,LTH,28885,,2017-12-30 17:56:08.055242
0,,,,,Facebook,cryptocompare,LTS,7600,,2017-12-30 17:56:50.939277
0,,,,,Facebook,cryptocompare,LUCKY,32875,,2017-12-30 17:56:14.563357
0,,,,,Facebook,cryptocompare,LUN,67447,,2017-12-30 17:56:49.770603
0,,,,,Facebook,cryptocompare,LUX,351720,,2017-12-30 17:56:19.555211
0,,,,,Facebook,cryptocompare,LUX*,6341,,2017-12-30 17:56:48.944767
2,False,2.0,https://www.facebook.com/luxmicoin/,Luxmi Coin,Facebook,cryptocompare,LUX**,536278,0.0,2017-12-30 17:56:45.281713
0,,,,,Facebook,cryptocompare,LVG,38312,,2017-12-30 17:56:26.203975
0,,,,,Facebook,cryptocompare,LXC,4556,,2017-12-30 17:56:36.809815
0,,,,,Facebook,cryptocompare,LYB,13281,,2017-12-30 17:55:41.482736
0,,,,,Facebook,cryptocompare,LYC,4557,,2017-12-30 17:56:37.261540
0,,,,,Facebook,cryptocompare,M1,6115,,2017-12-30 17:56:48.808233
0,,,,,Facebook,cryptocompare,MAC,41962,,2017-12-30 17:56:28.373951
0,,,,,Facebook,cryptocompare,MAD,131079,,2017-12-30 17:55:43.560439
0,,,,,Facebook,cryptocompare,MAG,404752,,2017-12-30 17:56:26.423983
673,False,563.0,https://www.facebook.com/MAGOS.io/,Magos Ai,Facebook,cryptocompare,MAG*,235993,11.0,2017-12-30 17:56:02.197050
0,,,,,Facebook,cryptocompare,MAID,5293,,2017-12-30 17:56:41.643211
0,,,,,Facebook,cryptocompare,MAN,446051,,2017-12-30 17:56:33.007118
