Points,account_creation,favourites,followers,following,link,lists,name,socialsource,source,statuses,symbol,symbol_id,timestamp_api_call
66454,1458357895.0,13271.0,60930.0,13394.0,https://twitter.com/steemit,1102.0,steemit,Twitter,cryptocompare,14495.0,STEEM,20333,2017-12-30 17:55:51.527435
0,,,,,,,,Twitter,cryptocompare,,STEPS,20724,2017-12-30 17:55:52.661048
2723,1486967778.0,79.0,2563.0,732.0,https://twitter.com/StocksExchangeR,32.0,Stocks.Exchange,Twitter,cryptocompare,371.0,STEX,404775,2017-12-30 17:56:26.113550
7923,1484997989.0,120.0,7873.0,1140.0,https://twitter.com/smartholdem,10.0,SmartHoldem,Twitter,cryptocompare,156.0,STH,486983,2017-12-30 17:56:39.290638
328,1441835356.0,1.0,318.0,2.0,https://twitter.com/stakerush,2.0,Stakerush,Twitter,cryptocompare,2.0,STHR,21833,2017-12-30 17:55:53.160446
0,,,,,,,,Twitter,cryptocompare,,STO,28025,2017-12-30 17:56:03.555313
322,1399650329.0,53.0,307.0,35.0,https://twitter.com/stockbet_com,3.0,StockBet.com,Twitter,cryptocompare,391.0,STOCKBET,313988,2017-12-30 17:56:12.142207
69000,1312081004.0,2976.0,62783.0,3610.0,https://twitter.com/storjproject,1243.0,Storj,Twitter,cryptocompare,2177.0,STORJ,187347,2017-12-30 17:55:45.764139
8894,1498625068.0,637.0,8424.0,55.0,https://twitter.com/Storm_Token,94.0,Storm Token,Twitter,cryptocompare,509.0,STORM,186875,2017-12-30 17:55:45.729376
4293,1500633649.0,2.0,4103.0,26.0,https://twitter.com/stashpay,38.0,stashpay,Twitter,cryptocompare,74.0,STP,411271,2017-12-30 17:56:26.518239
0,,,,,,,,Twitter,cryptocompare,,STR*,8767,2017-12-30 17:56:52.027761
104039,1463998337.0,620.0,97423.0,174.0,https://twitter.com/stratisplatform,1323.0,Stratisplatform,Twitter,cryptocompare,1048.0,STRAT,24294,2017-12-30 17:56:01.817117
0,,,,,,,,Twitter,cryptocompare,,STS,21650,2017-12-30 17:55:52.893582
6898,1490713156.0,55.0,6578.0,1501.0,https://twitter.com/BitJob_Team,64.0,bitJob MarketPlace,Twitter,cryptocompare,787.0,STU,184237,2017-12-30 17:55:45.652772
473,1411324095.0,1.0,408.0,921.0,https://twitter.com/sativacoins,13.0,Sativacoin,Twitter,cryptocompare,14.0,STV,5328,2017-12-30 17:56:43.015335
9201,1499543293.0,434.0,8476.0,59.0,https://twitter.com/stx_coin,145.0,STOX,Twitter,cryptocompare,277.0,STX,204716,2017-12-30 17:55:51.224765
105540,1500740122.0,3283.0,104090.0,15.0,https://twitter.com/SubstratumNet,290.0,Substratum,Twitter,cryptocompare,817.0,SUB,221463,2017-12-30 17:55:53.924062
0,,,,,,,,Twitter,cryptocompare,,SUB*,100944,2017-12-30 17:55:41.895671
2382,1487316186.0,53.0,2162.0,65.0,https://twitter.com/Sumokoin,44.0,Sumokoin,Twitter,cryptocompare,104.0,SUMO,310812,2017-12-30 17:56:13.089065
288,1423447681.0,26.0,243.0,164.0,https://twitter.com/SupCoin,9.0,SupCoin,Twitter,cryptocompare,167.0,SUP,3645,2017-12-30 17:56:21.740482
1288,1400993095.0,0.0,1168.0,1295.0,https://twitter.com/CoinSuper ,24.0,Super Coin,Twitter,cryptocompare,268.0,SUPER,4615,2017-12-30 17:56:37.659900
1240,1493926017.0,3.0,1115.0,1.0,https://twitter.com/suretly_com,25.0,Suretly,Twitter,cryptocompare,130.0,SUR,177462,2017-12-30 17:55:44.264321
4302,1400288704.0,72.0,3337.0,1265.0,https://twitter.com/SwarmCorp,193.0,Swarm Fund,Twitter,cryptocompare,49.0,SWARM,5342,2017-12-30 17:56:44.209684
0,,,,,,,,Twitter,cryptocompare,,SWEET,30887,2017-12-30 17:56:12.368728
7748,1412005429.0,876.0,6817.0,5086.0,https://twitter.com/Bit_Swift,186.0,Bitswift™,Twitter,cryptocompare,1428.0,SWIFT,4616,2017-12-30 17:56:38.241278
0,,,,,,,,Twitter,cryptocompare,,SWING,20920,2017-12-30 17:55:52.673368
0,,,,,,,,Twitter,cryptocompare,,SWT,50741,2017-12-30 17:56:39.771940
4878,1389781227.0,637.0,4306.0,67.0,https://twitter.com/SexcoinTeam,113.0,Sexcoin Team,Twitter,cryptocompare,7220.0,SXC,4348,2017-12-30 17:56:32.159103
2072,1498013057.0,492.0,1912.0,1577.0,https://twitter.com/synchrocoin,32.0,SynchroCoin,Twitter,cryptocompare,491.0,SYC,185873,2017-12-30 17:55:46.031939
935,1400091840.0,645.0,834.0,3.0,https://twitter.com/synclub,20.0,Sync,Twitter,cryptocompare,1105.0,SYNC,4617,2017-12-30 17:56:38.807272
1882,1505230017.0,2.0,1682.0,0.0,https://twitter.com/syndicate_ltd,40.0,Syndicate LTD,Twitter,cryptocompare,35.0,SYNX,27591,2017-12-30 17:56:02.783501
58462,1267542578.0,1131.0,53958.0,5626.0,https://twitter.com/syscoin,900.0,Syscoin,Twitter,cryptocompare,4302.0,SYS,4618,2017-12-30 17:56:38.880366
11487,1485946247.0,18.0,10502.0,197.0,https://twitter.com/TaaSfund,197.0,TaaS,Twitter,cryptocompare,221.0,TAAS,66270,2017-12-30 17:56:49.700076
165,1426389547.0,1.0,150.0,40.0,https://twitter.com/Molly_Tab,3.0,MollyCoin,Twitter,cryptocompare,38.0,TAB,27993,2017-12-30 17:56:03.209814
10541,1383010711.0,231.0,9801.0,247.0,https://twitter.com/TagCoin,148.0,TagCoin,Twitter,cryptocompare,750.0,TAG,4619,2017-12-30 17:56:38.791114
3009,1434352627.0,42.0,2934.0,158.0,https://twitter.com/tagrcoin,15.0,TAGR Coin,Twitter,cryptocompare,160.0,TAGR,20652,2017-12-30 17:55:51.702156
2724,1467626230.0,199.0,2514.0,2729.0,https://twitter.com/TajCoin,42.0,TajCoin,Twitter,cryptocompare,196.0,TAJ,57750,2017-12-30 17:56:46.700375
1493,1391316113.0,124.0,1273.0,1855.0,https://twitter.com/TAKcoin,44.0,TAKcoin,Twitter,cryptocompare,642.0,TAK,4620,2017-12-30 17:56:40.057646
0,,,,,,,,Twitter,cryptocompare,,TAM,6411,2017-12-30 17:56:48.852779
0,,,,,,,,Twitter,cryptocompare,,TAP,81403,2017-12-30 17:56:51.720393
4386,1396465978.0,1672.0,3301.0,1510.0,https://twitter.com/tatianacoin,216.0,Tatiana Moroz,Twitter,cryptocompare,5712.0,TAT,43933,2017-12-30 17:56:32.331657
2130,1504987270.0,135.0,2080.0,218.0,https://twitter.com/LamdenTau,10.0,Lamden,Twitter,cryptocompare,162.0,TAU,405291,2017-12-30 17:56:26.703189
0,,,,,,,,Twitter,cryptocompare,,TBCX,45609,2017-12-30 17:56:36.795823
309,1460140422.0,2.0,269.0,150.0,https://twitter.com/TheCreed_Crypto,8.0,TheCreed,Twitter,cryptocompare,57.0,TCR,20441,2017-12-30 17:55:50.604748
0,,,,,,,,Twitter,cryptocompare,,TDFB,28176,2017-12-30 17:56:03.119897
220,1476188678.0,0.0,180.0,95.0,https://twitter.com/teamupcoin,8.0,Teamup,Twitter,cryptocompare,11.0,TEAM,30523,2017-12-30 17:56:11.990000
0,,,,,,,,Twitter,cryptocompare,,TEC,42106,2017-12-30 17:56:28.382732
252,1404693598.0,35.0,212.0,44.0,https://twitter.com/TechcoinGroup,8.0,Techcoin Community,Twitter,cryptocompare,219.0,TECH,43595,2017-12-30 17:56:31.746544
771,1399393973.0,13.0,656.0,209.0,https://twitter.com/TEKcoins,23.0,CalebWalker,Twitter,cryptocompare,235.0,TEK,5298,2017-12-30 17:56:41.252590
274,1472496671.0,11.0,224.0,166.0,https://twitter.com/telluriondev,10.0,TelluriON,Twitter,cryptocompare,25.0,TELL,28172,2017-12-30 17:56:06.169083
0,,,,,,,,Twitter,cryptocompare,,TENNET,30421,2017-12-30 17:56:11.657910
796,1495776664.0,82.0,726.0,437.0,https://twitter.com/TerraNovaCoin,14.0,TerraNovaCoin,Twitter,cryptocompare,151.0,TER,340067,2017-12-30 17:56:18.251034
5201,1389879346.0,85.0,4781.0,491.0,https://twitter.com/TeslaCoins,84.0,TeslaCoin,Twitter,cryptocompare,817.0,TES,4622,2017-12-30 17:56:38.440075
0,,,,,,,,Twitter,cryptocompare,,TESLA,32873,2017-12-30 17:56:14.033779
3355,1489054181.0,139.0,3165.0,35.0,https://twitter.com/TrueFlipLoto ,38.0,True Flip [TFL],Twitter,cryptocompare,144.0,TFL,150545,2017-12-30 17:55:43.530903
194,1390062178.0,0.0,144.0,14.0,https://twitter.com/TigerCoin,10.0,TigerCoin,Twitter,cryptocompare,2.0,TGC,4623,2017-12-30 17:56:38.967858
1537,1497240708.0,149.0,1367.0,106.0,https://twitter.com/TargetCoin,34.0,Target Coin,Twitter,cryptocompare,605.0,TGT,472769,2017-12-30 17:56:39.396194
57154,1391204003.0,772.0,56159.0,3818.0,https://twitter.com/thehempcoin,199.0,Hemp Coin (THC),Twitter,cryptocompare,794.0,THC,29924,2017-12-30 17:56:09.696092
65,1502090348.0,18.0,60.0,0.0,https://twitter.com/ThnxWorld,1.0,THNX.WORLD,Twitter,cryptocompare,166.0,THNX,228146,2017-12-30 17:55:59.288825
0,,,,,,,,Twitter,cryptocompare,,THS,45615,2017-12-30 17:56:36.862214
0,,,,,,,,Twitter,cryptocompare,,TIA,29455,2017-12-30 17:56:08.775799
0,,,,,,,,Twitter,cryptocompare,,TIC,44752,2017-12-30 17:56:33.310686
8698,1274900972.0,14.0,8523.0,34.0,https://twitter.com/tiesnetwork,35.0,Ties.Network,Twitter,cryptocompare,148.0,TIE,205991,2017-12-30 17:55:50.516092
13788,1475518801.0,719.0,12178.0,0.0,https://twitter.com/ChronobankNews,322.0,Chronobank.io,Twitter,cryptocompare,744.0,TIME,33914,2017-12-30 17:56:16.866105
16829,1506554580.0,31.0,16669.0,31.0,https://twitter.com/TradeToken,32.0,trade.io,Twitter,cryptocompare,225.0,TIO,372812,2017-12-30 17:56:24.301049
1545,1501558924.0,1.0,1515.0,6.0,https://twitter.com/TioTourGuides,6.0,Tio Tour Guides,Twitter,cryptocompare,151.0,TIO*,419579,2017-12-30 17:56:28.761915
11401,1390620805.0,9362.0,10934.0,939.0,https://twitter.com/OfficialTitcoin,93.0,Titcoin™,Twitter,cryptocompare,2624.0,TIT,4624,2017-12-30 17:56:38.360087
69387,1474876063.0,99.0,68837.0,105.0,https://twitter.com/blocktix,110.0,Blocktix,Twitter,cryptocompare,177.0,TIX,175671,2017-12-30 17:55:45.533701
2456,1468753383.0,25.0,2176.0,45.0,https://twitter.com/monolith_web3,56.0,Monolith Studio,Twitter,cryptocompare,8.0,TKN,71077,2017-12-30 17:56:49.994605
0,,,,,,,,Twitter,cryptocompare,,TKN*,22458,2017-12-30 17:56:00.130030
3363,1499072135.0,12.0,3148.0,29.0,https://twitter.com/cryptoinsightio,43.0,CryptoInsight,Twitter,cryptocompare,69.0,TKR,360229,2017-12-30 17:56:20.673123
7287,1474563161.0,1489.0,6477.0,3097.0,https://twitter.com/TokesPlatform,162.0,The Tokes Platform,Twitter,cryptocompare,790.0,TKS,35124,2017-12-30 17:56:19.313101
6342,1502787225.0,353.0,6177.0,873.0,https://twitter.com/CryptoTickets,33.0,crypto.tickets,Twitter,cryptocompare,78.0,TKT,311176,2017-12-30 17:56:12.135966
0,,,,,,,,Twitter,cryptocompare,,TMC,5284,2017-12-30 17:56:40.230187
425,1499300562.0,0.0,400.0,14.0,https://twitter.com/timereum,5.0,Timereum (TME),Twitter,cryptocompare,39.0,TME,199887,2017-12-30 17:55:49.402054
213,1502630338.0,3.0,208.0,25.0,https://twitter.com/ToTheMoonToken,1.0,TMTtoken,Twitter,cryptocompare,67.0,TMT,301150,2017-12-30 17:56:10.548817
1752,1510480705.0,29.0,1642.0,29.0,https://twitter.com/TimeNewBank,22.0,TNB Official,Twitter,cryptocompare,66.0,TNB,517483,2017-12-30 17:56:40.186678
12669,1361373096.0,1233.0,11044.0,323.0,https://twitter.com/tierion,325.0,Tierion,Twitter,cryptocompare,600.0,TNT,186309,2017-12-30 17:55:45.917862
1266,1493018738.0,196.0,1221.0,278.0,https://twitter.com/ToaCoin,9.0,TOA Coin,Twitter,cryptocompare,233.0,TOA,341019,2017-12-30 17:56:18.393972
0,,,,,,,,Twitter,cryptocompare,,TODAY,28317,2017-12-30 17:56:03.454071
655,1498358148.0,138.0,590.0,1152.0,https://twitter.com/Tomahawkcoin,13.0,Tomahawkcoin,Twitter,cryptocompare,192.0,TOM,215602,2017-12-30 17:55:54.735234
237,1404740020.0,4.0,217.0,16.0,https://twitter.com/TorCoinDev,4.0,TorCoin,Twitter,cryptocompare,22.0,TOR,4625,2017-12-30 17:56:39.460402
0,,,,,,,,Twitter,cryptocompare,,TOT,28087,2017-12-30 17:56:03.729364
823,1473804952.0,6.0,818.0,798.0,https://twitter.com/TrollPaydotcom,1.0,Trollplay,Twitter,cryptocompare,419.0,TPAY,53166,2017-12-30 17:56:42.429338
1511,1428840683.0,163.0,1461.0,1726.0,https://twitter.com/Trollpayment,10.0,TillKoeln,Twitter,cryptocompare,648.0,TPG,32882,2017-12-30 17:56:14.891023
32,1465198338.0,1.0,32.0,6.0,https://twitter.com/tetracurrency,0.0,Tetra Currency,Twitter,cryptocompare,5.0,TRA,29926,2017-12-30 17:56:09.853669
1233,1455903471.0,223.0,1023.0,43.0,https://twitter.com/terracoin_TRC,42.0,Terracoin,Twitter,cryptocompare,337.0,TRC,4626,2017-12-30 17:56:39.862085
198,1507013775.0,2.0,173.0,8.0,https://twitter.com/Tracto14,5.0,Tracto,Twitter,cryptocompare,48.0,TRCT,371004,2017-12-30 17:56:22.816668
0,,,,,,,,Twitter,cryptocompare,,TRI,5341,2017-12-30 17:56:45.031033
2730,1500407593.0,3.0,2635.0,2.0,https://twitter.com/TriacontaCC,19.0,Triaconta,Twitter,cryptocompare,45.0,TRIA,402884,2017-12-30 17:56:26.661469
1094,1498483911.0,0.0,1054.0,2.0,https://twitter.com/tribetoken,8.0,TribeToken,Twitter,cryptocompare,17.0,TRIBE,186253,2017-12-30 17:55:45.728954
186,1425574305.0,0.0,146.0,36.0,https://twitter.com/TrickyCoin,8.0,TrickyCoin,Twitter,cryptocompare,21.0,TRICK,34483,2017-12-30 17:56:18.970673
23143,1356287383.0,6044.0,19418.0,5206.0,https://twitter.com/blocksafe,743.0,Blocksafe Foundation,Twitter,cryptocompare,10361.0,TRIG,27996,2017-12-30 17:56:03.092973
4266,1467714770.0,2910.0,2083.0,1724.0,https://twitter.com/Trippki_,436.0,Trippki,Twitter,cryptocompare,3887.0,TRIP,329767,2017-12-30 17:56:15.502333
751,1406666867.0,5.0,691.0,522.0,https://twitter.com/truckcoin_v2,12.0,Truckcoin Official,Twitter,cryptocompare,32.0,TRK,5351,2017-12-30 17:56:43.802433
0,,,,,,,,Twitter,cryptocompare,,TRON,5299,2017-12-30 17:56:41.024077
16121,1476044673.0,14429.0,14310.0,503.0,https://twitter.com/WeTrustPlatform,362.0,WeTrustTeam,Twitter,cryptocompare,1076.0,TRST,37040,2017-12-30 17:56:22.684334
0,,,,,,,,Twitter,cryptocompare,,TRUMP,20270,2017-12-30 17:55:50.280688
0,,,,,,,,Twitter,cryptocompare,,TRUST,5384,2017-12-30 17:56:45.602544
2238,1497809800.0,28.0,2113.0,3638.0,https://twitter.com/TravelCoins_,25.0,Travel Coin,Twitter,cryptocompare,82.0,TRV,255293,2017-12-30 17:56:02.661583
53529,1502036428.0,16.0,51704.0,46.0,https://twitter.com/tronfoundation,365.0,Tron Foundation,Twitter,cryptocompare,146.0,TRX,310829,2017-12-30 17:56:12.041725
753,1483190804.0,151.0,728.0,628.0,https://twitter.com/DeveloperTattoo,5.0,tattoo coin,Twitter,cryptocompare,110.0,TSE,49610,2017-12-30 17:56:39.570026
1217,1390334857.0,277.0,1038.0,342.0,https://twitter.com/TittieCoin,34.0,TittieCoin™,Twitter,cryptocompare,9231.0,TTC,4627,2017-12-30 17:56:38.993587
0,,,,,,,,Twitter,cryptocompare,,TTT,243013,2017-12-30 17:56:01.522199
0,,,,,,,,Twitter,cryptocompare,,TUR,21626,2017-12-30 17:55:53.165093
0,,,,,,,,Twitter,cryptocompare,,TWIST,40839,2017-12-30 17:56:26.152012
199,1432750227.0,55.0,179.0,532.0,https://twitter.com/CoinTwelve,4.0,TwelveCoin,Twitter,cryptocompare,113.0,TWLV,6105,2017-12-30 17:56:48.038406
2840,1439311705.0,650.0,2329.0,339.0,https://twitter.com/Transfer_dev,101.0,Transfer Dev,Twitter,cryptocompare,6127.0,TX,13045,2017-12-30 17:55:43.106874
1884,1502397431.0,255.0,1794.0,44.0,https://twitter.com/TrezarCoin,18.0,TrezarCoin,Twitter,cryptocompare,225.0,TZC,338180,2017-12-30 17:56:16.519396
430,1415001005.0,0.0,375.0,7.0,https://twitter.com/ucointeam,11.0,UCoinTeam,Twitter,cryptocompare,193.0,U,5352,2017-12-30 17:56:44.772705
0,,,,,,,,Twitter,cryptocompare,,UAEC,45816,2017-12-30 17:56:38.586508
0,,,,,,,,Twitter,cryptocompare,,UBIQ,28652,2017-12-30 17:56:07.817783
0,,,,,,,,Twitter,cryptocompare,,UBQ,43044,2017-12-30 17:56:29.715492
769,1498324259.0,110.0,684.0,1.0,https://twitter.com/uetoken,17.0,UselessEthereumToken,Twitter,cryptocompare,130.0,UET,191037,2017-12-30 17:55:46.130180
6507,1392051546.0,184.0,6157.0,164.0,https://twitter.com/UFOCoins,70.0,UFO Coin,Twitter,cryptocompare,791.0,UFO,5355,2017-12-30 17:56:45.783767
1418,1498451027.0,4.0,1333.0,3004.0,https://twitter.com/upfiringHQ,17.0,Upfiring,Twitter,cryptocompare,48.0,UFR,404806,2017-12-30 17:56:26.179481
9429,1496807903.0,75.0,9359.0,93.0,https://twitter.com/ugChain,14.0,ugChain,Twitter,cryptocompare,129.0,UGT,369179,2017-12-30 17:56:22.141677
2512,1419136940.0,174.0,2357.0,2004.0,https://twitter.com/UnitusCoin,31.0,Unitus,Twitter,cryptocompare,220.0,UIS,5353,2017-12-30 17:56:43.849005
2473,1419804886.0,121.0,2308.0,16.0,https://twitter.com/UnikoinGold,33.0,UnikoinGold,Twitter,cryptocompare,152.0,UKG,371005,2017-12-30 17:56:23.321447
409,1398235536.0,102.0,359.0,36.0,https://twitter.com/UmbrellaCryptos,10.0,Umbrella,Twitter,cryptocompare,285.0,ULTC,4628,2017-12-30 17:56:38.842664
3346,1499578090.0,19.0,3206.0,36.0,https://twitter.com/umbrellacoin,28.0,UMC,Twitter,cryptocompare,93.0,UMC,213100,2017-12-30 17:55:53.123901
78,1407351104.0,0.0,68.0,4.0,https://twitter.com/UnattainiumOrg,2.0,unattainium.org,Twitter,cryptocompare,65.0,UNAT,5381,2017-12-30 17:56:45.416631
5270,1395749248.0,511.0,4574.0,2049.0,https://twitter.com/Unbreakablcoin,139.0,UnbreakableCoin UNB,Twitter,cryptocompare,1587.0,UNB,4629,2017-12-30 17:56:39.092853
0,,,,,,,,Twitter,cryptocompare,,UNC,8760,2017-12-30 17:56:51.718451
0,,,,,,,,Twitter,cryptocompare,,UNF,29198,2017-12-30 17:56:09.907239
616,1489339567.0,7.0,571.0,54.0,https://twitter.com/Unicoin_UNI,9.0,Universe - UNI,Twitter,cryptocompare,103.0,UNI,60631,2017-12-30 17:56:46.996047
3635,1497526675.0,170.0,3500.0,1799.0,https://twitter.com/unifycrypto,27.0,Unify Cryptocurrency,Twitter,cryptocompare,416.0,UNIFY,182364,2017-12-30 17:55:45.285805
0,,,,,,,,Twitter,cryptocompare,,UNIQ,25594,2017-12-30 17:56:02.268956
966,1430016630.0,31.0,876.0,473.0,https://twitter.com/UnitCurrency,18.0,Universal Currency,Twitter,cryptocompare,41.0,UNIT,20728,2017-12-30 17:55:52.449478
0,,,,,,,,Twitter,cryptocompare,,UNITS,38032,2017-12-30 17:56:25.125338
7501,1412466737.0,399.0,6666.0,545.0,https://twitter.com/SuperNETorg,167.0,SuperNET,Twitter,cryptocompare,880.0,UNITY,20635,2017-12-30 17:55:50.951114
26446,1384777388.0,28800.0,21934.0,995.0,https://twitter.com/bryceweiner,894.0,🐉 Bryce Weiner,Twitter,cryptocompare,42992.0,UNO,4630,2017-12-30 17:56:38.735426
2109,1504300242.0,131.0,2009.0,4993.0,https://twitter.com/UpToken,20.0,UpToken,Twitter,cryptocompare,209.0,UP,347247,2017-12-30 17:56:18.798459
137,1507023544.0,1.0,132.0,3.0,https://twitter.com/UquidC,1.0,UQUID COIN,Twitter,cryptocompare,9.0,UQC,418694,2017-12-30 17:56:27.986119
1393,1476130686.0,138.0,1328.0,44.0,https://twitter.com/URforall,13.0,UR,Twitter,cryptocompare,626.0,UR,34750,2017-12-30 17:56:18.542770
1409,1401528317.0,24.0,1269.0,66.0,https://twitter.com/UroFoundation,28.0,Uro Foundation,Twitter,cryptocompare,823.0,URO,4631,2017-12-30 17:56:39.093498
0,,,,,,,,Twitter,cryptocompare,,USC,100954,2017-12-30 17:55:40.920065
757,1389975833.0,0.0,652.0,7.0,https://twitter.com/CoinUSDE,21.0,USDe Coin,Twitter,cryptocompare,113.0,USDE,5011,2017-12-30 17:56:39.383246
13922,1415394150.0,126.0,12202.0,388.0,https://twitter.com/Tether_to,344.0,Tether,Twitter,cryptocompare,267.0,USDT,171986,2017-12-30 17:56:52.010518
1295,1389567110.0,25.0,1084.0,75.0,https://twitter.com/official_utc,42.0,official_utc,Twitter,cryptocompare,1077.0,UTC,5012,2017-12-30 17:56:39.841170
0,,,,,,,,Twitter,cryptocompare,,UTH,21219,2017-12-30 17:55:52.784773
184,1411630101.0,9.0,174.0,15.0,https://twitter.com/UtilityCoinTeam,2.0,Utilitycoin,Twitter,cryptocompare,29.0,UTIL,5013,2017-12-30 17:56:39.863358
15056,1498755447.0,344.0,14481.0,386.0,https://twitter.com/UTRUST_Official,115.0,UTRUST,Twitter,cryptocompare,393.0,UTK,236358,2017-12-30 17:56:00.795710
7281,1503668749.0,0.0,6971.0,17.0,https://twitter.com/Universa_News,62.0,Universa Blockchain,Twitter,cryptocompare,350.0,UTN,466492,2017-12-30 17:56:39.017380
0,,,,,,,,Twitter,cryptocompare,,VAPOR,30016,2017-12-30 17:56:10.034518
1172,1408067238.0,181.0,1112.0,451.0,https://twitter.com/vidioshare,12.0,Vidio,Twitter,cryptocompare,219.0,VDO,5014,2017-12-30 17:56:39.383361
0,,,,,,,,Twitter,cryptocompare,,VEC2,22434,2017-12-30 17:55:59.301578
2607,1498573019.0,111.0,2397.0,82.0,https://twitter.com/blockv_io,42.0,BLOCKv.io,Twitter,cryptocompare,212.0,VEE,306482,2017-12-30 17:56:11.908178
162,1448229405.0,7.0,132.0,447.0,https://twitter.com/beveganbtc,6.0,BitVegan,Twitter,cryptocompare,80.0,VEG,55544,2017-12-30 17:56:46.338293
16103,1505456408.0,7.0,15163.0,34.0,https://twitter.com/vechainofficial,188.0,VeChain Foundation,Twitter,cryptocompare,120.0,VEN,236131,2017-12-30 17:56:00.633231
24814,1226863845.0,76.0,21530.0,588.0,https://twitter.com/ReggieMiddleton,654.0,ReggieMiddleton,Twitter,cryptocompare,14504.0,VERI,136211,2017-12-30 17:55:43.277646
353,1435256017.0,10.0,323.0,676.0,https://twitter.com/VersaCrypto,6.0,VersaCrypto,Twitter,cryptocompare,230.0,VERSA,7562,2017-12-30 17:56:50.720042
31130,1396901177.0,140.0,29080.0,58.0,https://twitter.com/viacoin,410.0,Viacoin,Twitter,cryptocompare,353.0,VIA,5015,2017-12-30 17:56:39.303948
18302,1323330752.0,92.0,17412.0,2017.0,https://twitter.com/Viberate_com,178.0,Viberate,Twitter,cryptocompare,596.0,VIB,198710,2017-12-30 17:55:49.006751
4718,1453359508.0,201.0,4403.0,2989.0,https://twitter.com/VibeHubVR,63.0,VIBEHub.io,Twitter,cryptocompare,275.0,VIBE,336538,2017-12-30 17:56:16.482459
0,,,,,,,,Twitter,cryptocompare,,VIDZ,38964,2017-12-30 17:56:25.452100
272,1412883095.0,1.0,227.0,1.0,https://twitter.com/viorcoin,9.0,Viorcoin,Twitter,cryptocompare,105.0,VIOR,5407,2017-12-30 17:56:45.897729
111,1389016260.0,0.0,71.0,33.0,https://twitter.com/clockcoin,8.0,Clockcoin,Twitter,cryptocompare,14.0,VIP,22212,2017-12-30 17:55:58.394923
487,1430092125.0,136.0,452.0,122.0,https://twitter.com/ViralDev,7.0,ViralDev,Twitter,cryptocompare,96.0,VIRAL,6088,2017-12-30 17:56:46.839752
1405,1488102962.0,107.0,1310.0,929.0,https://twitter.com/TheVisioProject,19.0,The Visio Project,Twitter,cryptocompare,138.0,VISIO,62648,2017-12-30 17:56:48.852223
4980,1504299900.0,118.0,4800.0,164.0,https://twitter.com/ViulyOfficial,36.0,Viuly,Twitter,cryptocompare,112.0,VIU,393656,2017-12-30 17:56:26.308084
2022,1502107626.0,6.0,1927.0,11.0,https://twitter.com/vivocrypto,19.0,VIVO Coin,Twitter,cryptocompare,29.0,VIVO,341205,2017-12-30 17:56:19.118408
5941,1500574725.0,259.0,5846.0,6063.0,https://twitter.com/ValoremF,19.0,Valorem Foundation,Twitter,cryptocompare,331.0,VLR,579189,2017-12-30 17:56:46.285196
298,1471270423.0,77.0,238.0,64.0,https://twitter.com/j_veltor,12.0,Jason Veltor,Twitter,cryptocompare,99.0,VLT,28225,2017-12-30 17:56:03.453594
136,1482749102.0,49.0,126.0,81.0,https://twitter.com/vaultcoin96,2.0,Vault coin,Twitter,cryptocompare,65.0,VLTC,50730,2017-12-30 17:56:40.060082
0,,,,,,,,Twitter,cryptocompare,,VMC,5409,2017-12-30 17:56:45.969227
0,,,,,,,,Twitter,cryptocompare,,VNT,229307,2017-12-30 17:55:59.698435
23371,1489360628.0,1573.0,22861.0,61.0,https://twitter.com/voisecom,102.0,VOISE,Twitter,cryptocompare,538.0,VOISE,188352,2017-12-30 17:55:46.805930
0,,,,,,,,Twitter,cryptocompare,,VOLT,55553,2017-12-30 17:56:45.970488
1018,1401473692.0,880.0,927.0,25.0,https://twitter.com/vootcoin,18.0,Vootcoin ,Twitter,cryptocompare,1222.0,VOOT,5016,2017-12-30 17:56:39.486435
650,1503164677.0,0.0,635.0,8.0,https://twitter.com/vote_coin,3.0,Vote Coin,Twitter,cryptocompare,10.0,VOT,418671,2017-12-30 17:56:28.113926
13105,1328838143.0,268.0,11925.0,1328.0,https://twitter.com/Voxelus,236.0,Voxelus,Twitter,cryptocompare,638.0,VOX,18180,2017-12-30 17:55:46.095550
236,1424552967.0,6.0,191.0,52.0,https://twitter.com/voyacoin,9.0,Voyacoin,Twitter,cryptocompare,33.0,VOYA,24305,2017-12-30 17:56:02.218893
0,,,,,,,,Twitter,cryptocompare,,VPRC,20718,2017-12-30 17:55:51.202684
32787,1397091485.0,9510.0,29658.0,331.0,https://twitter.com/VeriCoin,625.0,VeriCoin,Twitter,cryptocompare,4225.0,VRC,5017,2017-12-30 17:56:39.776375
7910,1451387853.0,2065.0,6865.0,109.0,https://twitter.com/VeriumReserve,209.0,Verium Reserve,Twitter,cryptocompare,668.0,VRM,28323,2017-12-30 17:56:03.744380
165,1468946567.0,48.0,150.0,120.0,https://twitter.com/prosense_tv,3.0,PROSENSE,Twitter,cryptocompare,244.0,VRP*,338140,2017-12-30 17:56:17.604039
0,,,,,,,,Twitter,cryptocompare,,VRS,33399,2017-12-30 17:56:18.408123
6142,1463768583.0,457.0,5256.0,4596.0,https://twitter.com/vdice_io,177.0,vDice.io,Twitter,cryptocompare,1120.0,VSL,32880,2017-12-30 17:56:15.035991
2561,1491128381.0,312.0,2446.0,34.0,https://twitter.com/VsyncCrypto,23.0,Vsync,Twitter,cryptocompare,432.0,VSX,325279,2017-12-30 17:56:13.128280
