CoinName,PreMinedValue,Name,Algorithm,FullyPremined,Url,ImageUrl,Id,ProofType,Sponsored,SortOrder,TotalCoinSupply,FullName,TotalCoinsFreeFloat,Symbol,source,timestamp_api_call
NanoToken,,NAN,Scrypt,0,/coins/nan/overview,/media/19821/nan.png,4569,PoW,False,165,80000000,NanoToken (NAN),,NAN,cryptocompare,2017-12-30 17:32:32.509228
Nautilus Coin,,NAUT,Scrypt,0,/coins/naut/overview,/media/19822/naut.png,4570,PoS,False,166,16180000,Nautilus Coin (NAUT),,NAUT,cryptocompare,2017-12-30 17:32:32.509228
NavCoin,,NAV,X13,0,/coins/nav/overview,/media/351431/nav.png,4571,PoW/PoS,False,167,0,NavCoin (NAV),,NAV,cryptocompare,2017-12-30 17:32:32.509228
Nybble,,NBL,Scrypt,0,/coins/nbl/overview,/media/19825/nbl.png,4572,PoW,False,168,210000000,Nybble (NBL),,NBL,cryptocompare,2017-12-30 17:32:32.509228
NeoCoin,,NEC,Scrypt,0,/coins/nec/overview,/media/19824/nec.png,4573,PoW/PoS,False,169,80000000,NeoCoin (NEC),,NEC,cryptocompare,2017-12-30 17:32:32.509228
NetCoin,,NET,Scrypt,0,/coins/net/overview,/media/19826/net.png,4574,PoW,False,170,,NetCoin (NET),,NET,cryptocompare,2017-12-30 17:32:32.509228
Nimbus Coin,,NMB,X15,0,/coins/nmb/overview,/media/20049/nmb.png,4575,PoW/PoS,False,171,25000000,Nimbus Coin (NMB),,NMB,cryptocompare,2017-12-30 17:32:32.509228
NoirBits,,NRB,SHA256,0,/coins/nrb/overview,/media/19839/nrb.png,4576,PoW,False,172,50000000,NoirBits (NRB),,NRB,cryptocompare,2017-12-30 17:32:32.509228
NobleCoin,,NOBL,Scrypt,0,/coins/nobl/overview,/media/19833/nobl.png,4577,PoW,False,173,15000000000,NobleCoin (NOBL),,NOBL,cryptocompare,2017-12-30 17:32:32.509228
NoirShares,,NRS,Scrypt,0,/coins/nrs/overview,/media/19834/nrs.png,4578,PoW/PoS,False,174,5000000,NoirShares (NRS),,NRS,cryptocompare,2017-12-30 17:32:32.509228
NovaCoin,,NVC,Scrypt,0,/coins/nvc/overview,/media/20713/nvc.png,4579,PoW/PoS,False,175,,NovaCoin (NVC),,NVC,cryptocompare,2017-12-30 17:32:32.509228
NameCoin,,NMC,SHA256,0,/coins/nmc/overview,/media/19830/nmc.png,4580,PoW,False,176,21000000,NameCoin (NMC),,NMC,cryptocompare,2017-12-30 17:32:32.509228
NyanCoin,,NYAN,Scrypt,0,/coins/nyan/overview,/media/19842/nyan.png,4581,PoW,False,177,337000,NyanCoin (NYAN),,NYAN,cryptocompare,2017-12-30 17:32:32.509228
United Arab Emirates Coin,,UAEC,X11,0,/coins/uaec/overview,/media/1382684/uaec.png,45816,PoW/PoS,False,1105,10000000,United Arab Emirates Coin (UAEC),,UAEC,cryptocompare,2017-12-30 17:32:32.509228
OpalCoin,,OPAL,X13,0,/coins/opal/overview,/media/20050/opal.png,4582,PoW/PoS,False,178,15000000,OpalCoin (OPAL),,OPAL,cryptocompare,2017-12-30 17:32:32.509228
EagleCoin,,EA,SHA256,0,/coins/ea/overview,/media/1382685/ea.png,45821,PoW,False,1106,40000000,EagleCoin (EA),,EA,cryptocompare,2017-12-30 17:32:32.509228
Orbitcoin,,ORB,NeoScrypt,0,/coins/orb/overview,/media/19845/orb.png,4583,PoW/PoS,False,179,3770000,Orbitcoin (ORB),,ORB,cryptocompare,2017-12-30 17:32:32.509228
Persistent Information Exchange,,PIE,PoS,0,/coins/pie/overview,/media/1382686/pie.png,45832,PoS,False,1107,,Persistent Information Exchange (PIE),,PIE,cryptocompare,2017-12-30 17:32:32.509228
OpenSourceCoin,,OSC,SHA256,0,/coins/osc/overview,/media/19847/osc.png,4584,PoW/PoS,False,180,21000000,OpenSourceCoin (OSC),,OSC,cryptocompare,2017-12-30 17:32:32.509228
PhilosophersStone,,PHS,Scrypt,0,/coins/phs/overview,/media/19857/phs.png,4585,PoW,False,181,8891840,PhilosophersStone (PHS),,PHS,cryptocompare,2017-12-30 17:32:32.509228
Cryptsy Points,,POINTS,,0,/coins/points/overview,/media/19863/points.png,4586,,False,182,0,Cryptsy Points (POINTS),,POINTS,cryptocompare,2017-12-30 17:32:32.509228
PotCoin,,POT,Scrypt,0,/coins/pot/overview,/media/19865/pot.png,4587,PoW,False,183,420000000,PotCoin (POT),,POT,cryptocompare,2017-12-30 17:32:32.509228
PseudoCash,,PSEUD,X13,0,/coins/pseud/overview,/media/20052/pseud.png,4588,PoW/PoS,False,184,2200000,PseudoCash (PSEUD),,PSEUD,cryptocompare,2017-12-30 17:32:32.509228
Protoshares,,PTS*,SHA256,0,/coins/ptsstar/overview,/media/19869/pts.png,4589,PoW,False,185,2000000,Protoshares (PTS*),,PTS*,cryptocompare,2017-12-30 17:32:32.509228
PhoenixCoin,,PXC,Scrypt,0,/coins/pxc/overview,/media/20058/pxc.png,4590,PoW/PoS,False,186,98000000,PhoenixCoin (PXC),,PXC,cryptocompare,2017-12-30 17:32:32.509228
PayCoin,,PYC,Scrypt,0,/coins/pyc/overview,/media/19878/pyc.png,4591,PoW/PoS,False,187,30000000,PayCoin (PYC),,PYC,cryptocompare,2017-12-30 17:32:32.509228
ReddCoin,,RDD,Scrypt,0,/coins/rdd/overview,/media/19887/rdd.png,4592,PoW/PoS,False,188,27500000000,ReddCoin (RDD),,RDD,cryptocompare,2017-12-30 17:32:32.509228
RipOffCoin,,RIPO,Scrypt,0,/coins/ripo/overview,/media/20051/ripo.png,4593,PoW,False,189,12000000,RipOffCoin (RIPO),,RIPO,cryptocompare,2017-12-30 17:32:32.509228
RonPaulCoin,,RPC,Scrypt,0,/coins/rpc/overview,/media/19895/rpc-2.png,4594,PoW,False,190,21000000,RonPaulCoin (RPC),,RPC,cryptocompare,2017-12-30 17:32:32.509228
RotoCoin,,RT2,Scrypt-n,0,/coins/rt2/overview,/media/19896/rt2.png,4595,PoW/PoS,False,191,288000,RotoCoin (RT2),,RT2,cryptocompare,2017-12-30 17:32:32.509228
RoyalCoin,,RYC,Scrypt,0,/coins/ryc/overview,/media/19898/ryc.png,4596,PoW,False,192,140000000,RoyalCoin (RYC),,RYC,cryptocompare,2017-12-30 17:32:32.509228
RazorCoin,,RZR,Scrypt,0,/coins/rzr/overview,/media/20055/rzr.png,4597,PoW,False,193,4000000,RazorCoin (RZR),,RZR,cryptocompare,2017-12-30 17:32:32.509228
Saturn2Coin,,SAT2,Scrypt,0,/coins/sat2/overview,/media/19897/sat2.png,4598,PoW,False,194,15000000000,Saturn2Coin (SAT2),,SAT2,cryptocompare,2017-12-30 17:32:32.509228
StableCoin,,SBC,Scrypt,0,/coins/sbc/overview,/media/19900/sbc.png,4599,PoW,False,195,250000000,StableCoin (SBC),,SBC,cryptocompare,2017-12-30 17:32:32.509228
ShadowCash,,SDC,Scrypt,0,/coins/sdc/overview,/media/20419/sdc.png,4600,PoW/PoS,False,196,,ShadowCash (SDC),,SDC,cryptocompare,2017-12-30 17:32:32.509228
SaffronCoin,,SFR,Multiple,0,/coins/sfr/overview,/media/19903/sfr.png,4601,PoW,False,197,111000000,SaffronCoin (SFR),,SFR,cryptocompare,2017-12-30 17:32:32.509228
ShadeCoin,,SHADE,Scrypt,0,/coins/shade/overview,/media/20056/shade.png,4602,PoW/PoS,False,198,2000000,ShadeCoin (SHADE),,SHADE,cryptocompare,2017-12-30 17:32:32.509228
ShieldCoin,,SHLD,X15,0,/coins/shld/overview,/media/19904/shld.png,4603,PoW/PoS,False,199,1000000,ShieldCoin (SHLD),,SHLD,cryptocompare,2017-12-30 17:32:32.509228
SilkCoin,,SILK,Scrypt,0,/coins/silk/overview,/media/20057/silk.png,4604,PoW/PoS,False,200,1000000,SilkCoin (SILK),,SILK,cryptocompare,2017-12-30 17:32:32.509228
SterlingCoin,,SLG,X13,0,/coins/slg/overview,/media/20428/slg.png,4605,PoS,False,201,0,SterlingCoin (SLG),,SLG,cryptocompare,2017-12-30 17:32:32.509228
SmartCoin,,SMC,Scrypt,0,/coins/smc/overview,/media/20059/smc.png,4606,PoW,False,202,51200000,SmartCoin (SMC),,SMC,cryptocompare,2017-12-30 17:32:32.509228
SoleCoin,,SOLE,X15,0,/coins/sole/overview,/media/20431/sole.png,4607,PoW/PoS,False,203,1200000,SoleCoin (SOLE),,SOLE,cryptocompare,2017-12-30 17:32:32.509228
SpainCoin,,SPA,Scrypt-n,0,/coins/spa/overview,/media/19911/spa.png,4608,PoW,False,204,50000000,SpainCoin (SPA),,SPA,cryptocompare,2017-12-30 17:32:32.509228
Spots,,SPT,Scrypt,0,/coins/spt/overview,/media/19917/spt.png,4609,PoW,False,205,100000000,Spots (SPT),,SPT,cryptocompare,2017-12-30 17:32:32.509228
SecureCoin,,SRC,Scrypt,0,/coins/src/overview,/media/19918/src.png,4611,PoW,False,206,21000000,SecureCoin (SRC),,SRC,cryptocompare,2017-12-30 17:32:32.509228
SSVCoin,,SSV,X13,0,/coins/ssv/overview,/media/20060/ssv.png,4613,PoW,False,207,21000000,SSVCoin (SSV),,SSV,cryptocompare,2017-12-30 17:32:32.509228
Stellar,,XLM,,0,/coins/xlm/overview,/media/20696/str.png,4614,,False,208,100804167793,Stellar (XLM),,XLM,cryptocompare,2017-12-30 17:32:32.509228
SuperCoin,,SUPER,X11,0,/coins/super/overview,/media/20061/super.png,4615,PoW/PoS,False,209,150000000,SuperCoin (SUPER),,SUPER,cryptocompare,2017-12-30 17:32:32.509228
BitSwift,,SWIFT,Scrypt,0,/coins/swift/overview,/media/20446/swift.png,4616,PoW/PoS,False,210,,BitSwift (SWIFT),,SWIFT,cryptocompare,2017-12-30 17:32:32.509228
SyncCoin,,SYNC,X11,0,/coins/sync/overview,/media/19922/sync.png,4617,PoW/PoS,False,211,1000,SyncCoin (SYNC),,SYNC,cryptocompare,2017-12-30 17:32:32.509228
SysCoin,,SYS,Scrypt,0,/coins/sys/overview,/media/20062/sys.png,4618,PoW,False,212,2000000000,SysCoin (SYS),,SYS,cryptocompare,2017-12-30 17:32:32.509228
TagCoin,,TAG,Scrypt,0,/coins/tag/overview,/media/19925/tag.png,4619,PoW/PoS,False,213,1000000,TagCoin (TAG),,TAG,cryptocompare,2017-12-30 17:32:32.509228
TakCoin,,TAK,SHA256,0,/coins/tak/overview,/media/19928/tak.png,4620,PoW/PoS,False,214,7515187520,TakCoin (TAK),,TAK,cryptocompare,2017-12-30 17:32:32.509228
TeslaCoin,,TES,Multiple,0,/coins/tes/overview,/media/19927/tes.png,4622,PoW/PoS,False,215,60800000,TeslaCoin (TES),,TES,cryptocompare,2017-12-30 17:32:32.509228
TigerCoin,,TGC,SHA256,0,/coins/tgc/overview,/media/19930/tgc.png,4623,PoW,False,216,47011968,TigerCoin (TGC),,TGC,cryptocompare,2017-12-30 17:32:32.509228
TitCoin,,TIT,SHA256,0,/coins/tit/overview,/media/20069/tit.png,4624,PoW,False,217,69000000,TitCoin (TIT),,TIT,cryptocompare,2017-12-30 17:32:32.509228
TorCoin,,TOR,X11,0,/coins/tor/overview,/media/19934/tor.png,4625,PoW/PoS,False,218,10000000,TorCoin (TOR),,TOR,cryptocompare,2017-12-30 17:32:32.509228
TerraCoin,,TRC,SHA256,0,/coins/trc/overview,/media/19938/terracoin.png,4626,PoW,False,219,42000000,TerraCoin (TRC),,TRC,cryptocompare,2017-12-30 17:32:32.509228
TittieCoin,,TTC,Scrypt,0,/coins/ttc/overview,/media/20064/ttc.png,4627,PoW,False,220,1000000,TittieCoin (TTC),,TTC,cryptocompare,2017-12-30 17:32:32.509228
Umbrella,,ULTC,SHA256,0,/coins/ultc/overview,/media/20063/ultc.png,4628,PoW,False,221,2625000,Umbrella (ULTC),,ULTC,cryptocompare,2017-12-30 17:32:32.509228
UnbreakableCoin,,UNB,SHA256,0,/coins/unb/overview,/media/19940/unb.png,4629,PoW,False,222,80000000,UnbreakableCoin (UNB),,UNB,cryptocompare,2017-12-30 17:32:32.509228
Unobtanium,,UNO,SHA256,0,/coins/uno/overview,/media/20065/uno.png,4630,PoW,False,223,250000,Unobtanium (UNO),,UNO,cryptocompare,2017-12-30 17:32:32.509228
UroCoin,,URO,X11,0,/coins/uro/overview,/media/19937/uro.png,4631,PoW,False,224,0,UroCoin (URO),,URO,cryptocompare,2017-12-30 17:32:32.509228
Monero Gold,,XMRG,,0,/coins/xmrg/overview,/media/16746651/xmrg.png,463101,,False,1951,21000000 ,Monero Gold (XMRG),,XMRG,cryptocompare,2017-12-30 17:32:32.509228
EthereumBitcoin,,BTCE,,0,/coins/btce/overview,/media/16746600/btce.png,463700,,False,1952,21000000,EthereumBitcoin (BTCE),,BTCE,cryptocompare,2017-12-30 17:32:32.509228
FlypMe,,FYP,,0,/coins/fyp/overview,/media/16746604/fyp.png,464920,,False,1953,35277363,FlypMe (FYP),,FYP,cryptocompare,2017-12-30 17:32:32.509228
BoxyCoin,,BOXY,Scrypt,0,/coins/boxy/overview,/media/16746605/boxy.png,465681,PoW,False,1954,100000000,BoxyCoin (BOXY),,BOXY,cryptocompare,2017-12-30 17:32:32.509228
NagaCoin,,NGC,,0,/coins/ngc/overview,/media/16746609/ngc.png,466339,,False,1955,400000000,NagaCoin (NGC),,NGC,cryptocompare,2017-12-30 17:32:32.509228
Universa,,UTN,,0,/coins/utn/overview,/media/16746611/utn.png,466492,,False,1956,,Universa (UTN),,UTN,cryptocompare,2017-12-30 17:32:32.509228
ETHGAS,,EGAS,,0,/coins/egas/overview,/media/16746616/egas.png,466786,,False,1957,"13,792,050",ETHGAS (EGAS),,EGAS,cryptocompare,2017-12-30 17:32:32.509228
Digital Assets Power Play,,DPP,,0,/coins/dpp/overview,/media/16746618/dpp.png,466977,,False,1958,100000000,Digital Assets Power Play (DPP),,DPP,cryptocompare,2017-12-30 17:32:32.509228
Adbank,,ADB,,0,/coins/adb/overview,/media/16746619/adb.png,468052,,False,1959,1000000000,Adbank (ADB),,ADB,cryptocompare,2017-12-30 17:32:32.509228
TargetCoin,,TGT,,0,/coins/tgt/overview,/media/16746629/tgt.png,472769,,False,1960,2000100000,TargetCoin (TGT),,TGT,cryptocompare,2017-12-30 17:32:32.509228
XinFin Coin,,XDC,SHA256,0,/coins/xdc/overview,/media/16746634/xdc.png,477743,PoS,False,1961,100000000000,XinFin Coin (XDC),,XDC,cryptocompare,2017-12-30 17:32:32.509228
BMChain,,BMT,,0,/coins/bmt/overview,/media/16746638/bmt.png,481737,,False,1962,1000000000,BMChain (BMT),,BMT,cryptocompare,2017-12-30 17:32:32.509228
Biocoin,,BIO,,0,/coins/bio/overview,/media/16746639/bio.png,484355,,False,1963,10000000000,Biocoin (BIO),,BIO,cryptocompare,2017-12-30 17:32:32.509228
ModulTrade,,MTRC,,0,/coins/mtrc/overview,/media/16746642/mtrc.png,484742,,False,1965,100000000,ModulTrade (MTRC),,MTRC,cryptocompare,2017-12-30 17:32:32.509228
BTC Lite,,BTCL,,0,/coins/btcl/overview,/media/16746647/btcl.png,486837,,False,1966,21000000,BTC Lite (BTCL),,BTCL,cryptocompare,2017-12-30 17:32:32.509228
PeepCoin,,PCN,,0,/coins/pcn/overview,/media/16746648/pcn.png,486886,PoW/PoS,False,1967,40000000000,PeepCoin (PCN),,PCN,cryptocompare,2017-12-30 17:32:32.509228
SmartHoldem,,STH,DPoS,0,/coins/sth/overview,/media/16746649/sth.png,486983,DPoS,False,1968,240000000,SmartHoldem (STH),,STH,cryptocompare,2017-12-30 17:32:32.509228
CreativeChain,,CREA,Keccak,0,/coins/crea/overview,/media/1382709/crea.png,48787,PoW,False,1109,115000000,CreativeChain (CREA),,CREA,cryptocompare,2017-12-30 17:32:32.509228
WisdomCoin,,WISC,Scrypt,0,/coins/wisc/overview,/media/1382710/wisc.jpg,48794,PoW/PoS,False,1110,,WisdomCoin (WISC),,WISC,cryptocompare,2017-12-30 17:32:32.509228
BeaverCoin,,BVC,Scrypt,0,/coins/bvc/overview,/media/1382711/bvc.png,48800,PoW,False,1111,3360000,BeaverCoin (BVC),,BVC,cryptocompare,2017-12-30 17:32:32.509228
FindCoin,,FIND,X13,1,/coins/find/overview,/media/1382713/find.png,48807,PoS,False,1112,14524851.4827,FindCoin (FIND),,FIND,cryptocompare,2017-12-30 17:32:32.509228
PayPro,,PYP,,0,/coins/pyp/overview,/media/16746650/pyp.png,491325,,False,1969,25000000,PayPro (PYP),,PYP,cryptocompare,2017-12-30 17:32:32.509228
Bitcoin Revolution,,RBTC,,0,/coins/rbtc/overview,/media/16746652/rbtc.png,491479,,False,1970,21000000,Bitcoin Revolution (RBTC),,RBTC,cryptocompare,2017-12-30 17:32:32.509228
MeLite,,MLITE,SHA256D,0,/coins/mlite/overview,/media/1382725/mlite.png,49600,PoW/PoS,False,1113,1.000.000,MeLite (MLITE),,MLITE,cryptocompare,2017-12-30 17:32:32.509228
StalinCoin,,STALIN,X11,0,/coins/stalin/overview,/media/1382726/stalin.png,49605,PoW/PoS,False,1114,3000000000,StalinCoin (STALIN),,STALIN,cryptocompare,2017-12-30 17:32:32.509228
TattooCoin,,TSE,Scrypt,0,/coins/tse/overview,/media/1382790/tato1.png,49610,PoW/PoS,False,1115,500000000,TattooCoin (TSE),,TSE,cryptocompare,2017-12-30 17:32:32.509228
UnitaryStatus Dollar,,USDE,Scrypt,0,/coins/usde/overview,/media/20465/usde.png,5011,PoW/PoS,False,225,1600000000,UnitaryStatus Dollar (USDE),,USDE,cryptocompare,2017-12-30 17:32:32.509228
UltraCoin,,UTC,Scrypt,0,/coins/utc/overview,/media/19942/utc.png,5012,PoW/PoS,False,226,100000000,UltraCoin (UTC),,UTC,cryptocompare,2017-12-30 17:32:32.509228
Utility Coin,,UTIL,X13,0,/coins/util/overview,/media/20067/util.png,5013,PoW/PoS,False,227,0,Utility Coin (UTIL),,UTIL,cryptocompare,2017-12-30 17:32:32.509228
VidioCoin,,VDO,X11,0,/coins/vdo/overview,/media/20066/vdo.png,5014,PoW/PoS,False,228,0,VidioCoin (VDO),,VDO,cryptocompare,2017-12-30 17:32:32.509228
ViaCoin,,VIA,Scrypt,0,/coins/via/overview,/media/20070/via.png,5015,PoW,False,229,23000000,ViaCoin (VIA),,VIA,cryptocompare,2017-12-30 17:32:32.509228
VootCoin,,VOOT,X11,0,/coins/voot/overview,/media/19946/voot.png,5016,PoW,False,230,0,VootCoin (VOOT),,VOOT,cryptocompare,2017-12-30 17:32:32.509228
VeriCoin,,VRC,Scrypt,0,/coins/vrc/overview,/media/20068/vrc.png,5017,PoW/PoS,False,231,0,VeriCoin (VRC),,VRC,cryptocompare,2017-12-30 17:32:32.509228
VertCoin,,VTC,Lyra2RE,0,/coins/vtc/overview,/media/19945/vtc.png,5018,PoW,False,232,84000000,VertCoin (VTC),,VTC,cryptocompare,2017-12-30 17:32:32.509228
WhiteCoin,,WC,Scrypt,0,/coins/wc/overview,/media/19948/wc.png,5019,PoW/PoS,False,233,300000000,WhiteCoin (WC),,WC,cryptocompare,2017-12-30 17:32:32.509228
WorldCoin,,WDC,Scrypt,0,/coins/wdc/overview,/media/19949/wdc.png,5020,PoW,False,234,265420800,WorldCoin (WDC),,WDC,cryptocompare,2017-12-30 17:32:32.509228
SapienceCoin,,XAI,X11,0,/coins/xai/overview,/media/20071/xai.png,5021,PoB/PoS,False,235,0,SapienceCoin (XAI),,XAI,cryptocompare,2017-12-30 17:32:32.509228
SocialXbotCoin,,XBOT,Scrypt,0,/coins/xbot/overview,/media/20073/xbot.png,5022,PoW/PoS,False,236,2000000,SocialXbotCoin (XBOT),,XBOT,cryptocompare,2017-12-30 17:32:32.509228
Bitstake,,XBS,X11,0,/coins/xbs/overview,/media/351060/xbs_1.png,5023,PoW/PoS,False,16,1300000,Bitstake (XBS),,XBS,cryptocompare,2017-12-30 17:32:32.509228
Verify,,CRED,,0,/coins/cred/overview,,502301,,False,1971,29997543,Verify (CRED),,CRED,cryptocompare,2017-12-30 17:32:32.509228
X11 Coin,,XC,X11,0,/coins/xc/overview,/media/19956/xc.png,5024,PoW/PoS,False,237,5500000,X11 Coin (XC),,XC,cryptocompare,2017-12-30 17:32:32.509228
Xcash,,XCASH,Scrypt,0,/coins/xcash/overview,/media/20075/xcash.png,5025,PoW/PoS,False,238,2400000,Xcash (XCASH),,XCASH,cryptocompare,2017-12-30 17:32:32.509228
Crypti,,XCR,Multiple,0,/coins/xcr/overview,/media/19710/frac.png,5026,PoS,False,239,0,Crypti (XCR),,XCR,cryptocompare,2017-12-30 17:32:32.509228
JouleCoin,,XJO,SHA256,0,/coins/xjo/overview,/media/19962/xjo.png,5027,PoW,False,240,45000000,JouleCoin (XJO),,XJO,cryptocompare,2017-12-30 17:32:32.509228
LibertyCoin,,XLB,X11,0,/coins/xlb/overview,/media/19966/xlb.png,5028,PoW/PoS,False,241,16500000,LibertyCoin (XLB),,XLB,cryptocompare,2017-12-30 17:32:32.509228
PrimeCoin,,XPM,Multiple,0,/coins/xpm/overview,/media/19970/xpm.png,5029,PoW,False,242,,PrimeCoin (XPM),,XPM,cryptocompare,2017-12-30 17:32:32.509228
PayCoin,,XPY,SHA256,0,/coins/xpy/overview,/media/20076/xpy_1.png,5030,PoS,False,17,12500000,PayCoin (XPY),,XPY,cryptocompare,2017-12-30 17:32:32.509228
Ripple,,XRP,,1,/coins/xrp/overview,/media/19972/ripple.png,5031,,False,12,38305873865,Ripple (XRP),,XRP,cryptocompare,2017-12-30 17:32:32.509228
StealthCoin,,XST,X13,0,/coins/xst/overview,/media/20077/xst.png,5032,PoW/PoS,False,243,0,StealthCoin (XST),,XST,cryptocompare,2017-12-30 17:32:32.509228
XXXCoin,,XXX,Scrypt,0,/coins/xxx/overview,/media/350617/xxx.png,5033,PoW/PoS,False,244,50000000,XXXCoin (XXX),,XXX,cryptocompare,2017-12-30 17:32:32.509228
YAcCoin,,YAC,Scrypt,0,/coins/yac/overview,/media/19976/yac.png,5034,PoW,False,245,2000000000,YAcCoin (YAC),,YAC,cryptocompare,2017-12-30 17:32:32.509228
ZCC Coin,,ZCC,Scrypt,0,/coins/zcc/overview,/media/19979/zcc.png,5035,PoW,False,246,1000000000,ZCC Coin (ZCC),,ZCC,cryptocompare,2017-12-30 17:32:32.509228
ZedCoins,,ZED,Scrypt,0,/coins/zed/overview,/media/19981/zed.png,5036,PoW,False,247,120000000,ZedCoins (ZED),,ZED,cryptocompare,2017-12-30 17:32:32.509228
ZiftrCoin,,ZRC*,X11,0,/coins/zrcstar/overview,/media/20078/zrc.png,5037,PoW,False,248,450000000,ZiftrCoin (ZRC*),,ZRC*,cryptocompare,2017-12-30 17:32:32.509228
Monero,,XMR,CryptoNight,0,/coins/xmr/overview,/media/19969/xmr.png,5038,PoW,False,5,0,Monero (XMR),,XMR,cryptocompare,2017-12-30 17:32:32.509228
Bitshares,,BTS,SHA-512,1,/coins/bts/overview,/media/20705/bts.png,5039,PoS,False,10,2511953117,Bitshares (BTS),,BTS,cryptocompare,2017-12-30 17:32:32.509228
VaultCoin,,VLTC,X11,0,/coins/vltc/overview,/media/1382738/vltc.png,50730,PoW,False,1116,1000000000,VaultCoin (VLTC),,VLTC,cryptocompare,2017-12-30 17:32:32.509228
BioBar,,BIOB,SHA256D,0,/coins/biob/overview,/media/1382739/biob.png,50734,PoW/PoS,False,1117,60000000,BioBar (BIOB),,BIOB,cryptocompare,2017-12-30 17:32:32.509228
Swarm City Token,,SWT,,0,/coins/swt/overview,/media/1382740/swt.jpg,50741,,False,1118,7885956,Swarm City Token (SWT),,SWT,cryptocompare,2017-12-30 17:32:32.509228
Pascal Lite,,PASL,SHA256,0,/coins/pasl/overview,/media/1382741/pasl.png,50754,PoW/PoS,False,1119,,Pascal Lite (PASL),,PASL,cryptocompare,2017-12-30 17:32:32.509228
Super Bitcoin,,SBTC,SHA256,0,/coins/sbtc/overview,/media/16746666/sbtc.png,516982,PoW,False,1972,21210000,Super Bitcoin (SBTC),,SBTC,cryptocompare,2017-12-30 17:32:32.509228
Kalkulus,,KLK,Scrypt,0,/coins/klk/overview,/media/16746667/klk.png,517193,PoW,False,1973,20000000,Kalkulus (KLK),,KLK,cryptocompare,2017-12-30 17:32:32.509228
AC3,,AC3,X11,0,/coins/ac3/overview,/media/16746668/ac3.png,517389,PoW,False,1974,100000000,AC3 (AC3),,AC3,cryptocompare,2017-12-30 17:32:32.509228
GIFTO,,GTO,,0,/coins/gto/overview,/media/16746671/gto.png,517477,,False,1975,1000000000,GIFTO (GTO),,GTO,cryptocompare,2017-12-30 17:32:32.509228
Time New Bank,,TNB,,0,/coins/tnb/overview,/media/16746672/tnb.png,517483,,False,1976,5541877892.218590616799998,Time New Bank (TNB),,TNB,cryptocompare,2017-12-30 17:32:32.509228
CHIPS,,CHIPS,SHA256,0,/coins/chips/overview,/media/16746673/chips.png,517603,PoW,False,1977,21000000,CHIPS (CHIPS),,CHIPS*,cryptocompare,2017-12-30 17:32:32.509228
Hacken,,HKN,,0,/coins/hkn/overview,/media/16746674/hkn.png,517775,,False,1978,5600000,Hacken (HKN),,HKN,cryptocompare,2017-12-30 17:32:32.509228
B2B,,B2BX,,0,/coins/b2bx/overview,/media/12318185/b2bx.png,517795,,False,1979,19822337.199585433103319875,B2B (B2BX),,B2B,cryptocompare,2017-12-30 17:32:32.509228
LockChain,,LOC*,,0,/coins/locstar/overview,/media/16746675/loc.png,517896,,False,1980,18585933,LockChain (LOC*),,LOC*,cryptocompare,2017-12-30 17:32:32.509228
Zero,,ZER,Equihash,0,/coins/zer/overview,/media/1382761/zer.png,51845,PoW,False,1122,78948000,Zero (ZER),,ZER,cryptocompare,2017-12-30 17:32:32.509228
ChatCoin,,CHAT,Scrypt,0,/coins/chat/overview,/media/1382762/chat.png,52008,PoW/PoS,False,1123,52500000,ChatCoin (CHAT),,CHAT,cryptocompare,2017-12-30 17:32:32.509228
Canada eCoin,,CDN,Scrypt,0,/coins/cdn/overview,/media/1382763/cdn.png,52015,PoW,False,1124,100000000 ,Canada eCoin (CDN),,CDN,cryptocompare,2017-12-30 17:32:32.509228
Media Network Coin,,MNT*,,0,/coins/mntstar/overview,/media/16746688/mnt.png,521417,,False,1981,125000000,Media Network Coin (MNT*),,MNT*,cryptocompare,2017-12-30 17:32:32.509228
IntenseCoin,,ITNS,CryptoNight,0,/coins/itns/overview,/media/16746694/itns.png,522090,PoW,False,1982,,IntenseCoin (ITNS),,ITNS,cryptocompare,2017-12-30 17:32:32.509228
SmartMesh,,SMT*,,0,/coins/smtstar/overview,/media/16746697/smt.png,524113,,False,1984,3141592653 ,SmartMesh (SMT*),,SMT*,cryptocompare,2017-12-30 17:32:32.509228
ByteCoin,,BCN,CryptoNight,0,/coins/bcn/overview,/media/12318404/bcn.png,5280,PoW,False,249,184467440735,ByteCoin (BCN),,BCN,cryptocompare,2017-12-30 17:32:32.509228
Elektron,,EKN,X13,0,/coins/ekn/overview,/media/20270/ekn.png,5281,PoW/PoS,False,250,3000000,Elektron (EKN),,EKN,cryptocompare,2017-12-30 17:32:32.509228
DigitalNote ,,XDN,CryptoNight,0,/coins/xdn/overview,/media/19957/xdn.jpg,5282,PoW,False,251,8589869056,DigitalNote  (XDN),,XDN,cryptocompare,2017-12-30 17:32:32.509228
XauCoin,,XAU,SHA256,0,/coins/xau/overview,/media/20479/xau.png,5283,PoW,False,252,2100000,XauCoin (XAU),,XAU,cryptocompare,2017-12-30 17:32:32.509228
TimesCoin,,TMC,,0,/coins/tmc/overview,/media/20451/tmc.png,5284,,False,253,16000000,TimesCoin (TMC),,TMC,cryptocompare,2017-12-30 17:32:32.509228
