Id,exchange,fromSymbol,toSymbol,volume24h,volume24hTo,source,timestamp_api_call
523,CCCAGG,BCH,DOGE,4.47506418,1311171.29161,cryptocompare,2017-12-27 19:37:05.385569
524,CCCAGG,BCH,BTC,199313.235102,35400.5449375,cryptocompare,2017-12-27 19:15:48.881016
525,CCCAGG,BCH,BTC,225316.884916,39825.0202286,cryptocompare,2017-12-27 22:39:17.370744
526,CCCAGG,BCH,JPY,2023.48743974,632498500.372,cryptocompare,2017-12-27 22:38:49.889575
527,CCCAGG,BCH,PLN,789.70763199,7947479.5205,cryptocompare,2017-12-27 22:38:49.889575
528,CCCAGG,BCH,AUD,590.86292261,2203329.37891,cryptocompare,2017-12-27 22:38:49.889575
529,CCCAGG,BCH,JPY,2043.46118578,638315624.492,cryptocompare,2017-12-27 22:46:52.560976
530,CCCAGG,BCH,ETH,4262.77830309,15603.4427197,cryptocompare,2017-12-27 22:38:49.889575
531,CCCAGG,BCH,NZDT,2.43454227,10326.8025513,cryptocompare,2017-12-27 22:38:39.631627
532,CCCAGG,BCH,AUD,571.63552302,2167425.37251,cryptocompare,2017-12-27 19:37:05.385569
533,CCCAGG,BCH,ETH,4275.80241252,15649.7778703,cryptocompare,2017-12-27 22:46:52.560976
534,CCCAGG,BCH,PLN,791.72917795,7966563.02378,cryptocompare,2017-12-27 22:44:46.689739
535,CCCAGG,BCH,JPY,2029.08753974,634136688.488,cryptocompare,2017-12-27 22:44:46.689739
536,CCCAGG,BCH,ETH,4274.20286637,15644.0869327,cryptocompare,2017-12-27 22:44:46.689739
537,CCCAGG,BCH,SGD,17.3441706,61656.1644002,cryptocompare,2017-12-27 22:44:46.689739
538,CCCAGG,BCH,SGD,17.3441706,61656.1644002,cryptocompare,2017-12-27 22:39:26.635355
539,CCCAGG,BCH,WEUR,4.30751295,9420.23417044,cryptocompare,2017-12-27 22:38:49.889575
540,CCCAGG,BCH,DOGE,4.58901986,1344050.86404,cryptocompare,2017-12-27 22:46:52.560976
541,CCCAGG,BCH,EUR,3706.98669772,8357398.51469,cryptocompare,2017-12-27 22:05:01.572526
542,CCCAGG,BCH,AUD,563.13513664,2136502.82998,cryptocompare,2017-12-27 19:15:48.881016
543,CCCAGG,BCH,WEUR,4.30751295,9420.23417044,cryptocompare,2017-12-27 22:44:46.689739
544,CCCAGG,BCH,DOGE,4.58901986,1344050.86404,cryptocompare,2017-12-27 22:44:46.689739
545,CCCAGG,BCH,USDT,16174.0465056,42993969.2109,cryptocompare,2017-12-27 22:46:52.560976
546,CCCAGG,BCH,EUR,3798.10398223,8552681.16843,cryptocompare,2017-12-27 22:46:52.560976
547,CCCAGG,BCH,KRW,72835.149104,2.7205669063e+11,cryptocompare,2017-12-27 22:48:14.883526
548,CCCAGG,BCH,USD,73163.336096,193822407.259,cryptocompare,2017-12-27 22:39:26.635355
549,CCCAGG,BCH,KCS,21.16466829,31860.1487516,cryptocompare,2017-12-27 22:38:49.889575
550,CCCAGG,BCH,USDT,16041.1696497,42670251.7139,cryptocompare,2017-12-27 22:39:26.635355
551,CCCAGG,BCH,USDT,12804.8394417,35316577.7913,cryptocompare,2017-12-27 19:24:29.873141
552,CCCAGG,BCH,KCS,30.52121476,46914.5448892,cryptocompare,2017-12-27 19:37:05.385569
553,CCCAGG,BCH,EUR,3789.05456488,8533246.95543,cryptocompare,2017-12-27 22:39:26.635355
554,CCCAGG,BCH,ETH,4262.77830309,15603.4427197,cryptocompare,2017-12-27 22:39:26.635355
555,CCCAGG,BCH,WAVES,42.51555022,8335.69948253,cryptocompare,2017-12-27 22:38:49.889575
556,CCCAGG,BCH,USD,73402.6274668,194410620.801,cryptocompare,2017-12-27 22:44:46.689739
557,CCCAGG,BCH,GBP,125.66769746,268300.532554,cryptocompare,2017-12-27 19:37:05.385569
558,CCCAGG,BCH,RUR,16.43624767,2881456.60779,cryptocompare,2017-12-27 22:46:52.560976
559,CCCAGG,BCH,WUSD,27.86976397,66265.9705555,cryptocompare,2017-12-27 20:19:23.130675
560,CCCAGG,BCH,SGD,17.3441706,61656.1644002,cryptocompare,2017-12-27 22:38:49.889575
561,CCCAGG,BCH,GBP,125.51656684,259276.362956,cryptocompare,2017-12-27 22:38:49.889575
562,CCCAGG,BCH,NZDT,2.43454227,10326.8025513,cryptocompare,2017-12-27 22:39:26.635355
563,CCCAGG,BCH,THB,548.63400345,54222173.5021,cryptocompare,2017-12-27 22:05:01.572526
564,CCCAGG,BCH,BNB,351.4548,98089.9791714,cryptocompare,2017-12-27 22:05:01.572526
565,CCCAGG,BCH,LTC,18.19890013,184.16071701,cryptocompare,2017-12-27 22:39:26.635355
566,CCCAGG,BCH,AUD,563.13513664,2136502.82998,cryptocompare,2017-12-27 19:13:52.411805
567,CCCAGG,BCH,JPY,2017.41202106,633314691.177,cryptocompare,2017-12-27 21:38:20.974975
568,CCCAGG,BCH,THB,370.15920153,37151549.0152,cryptocompare,2017-12-27 19:37:33.598099
569,CCCAGG,BCH,NZDT,2.41099996,10220.2478933,cryptocompare,2017-12-27 22:05:01.572526
570,CCCAGG,BCH,KRW,72088.6370917,2.69509451185e+11,cryptocompare,2017-12-27 22:38:49.889575
571,CCCAGG,BCH,USDT,12739.4833438,35142686.9224,cryptocompare,2017-12-27 19:11:03.398135
572,CCCAGG,BCH,RUR,16.43341283,2880977.80331,cryptocompare,2017-12-27 22:44:46.689739
573,CCCAGG,BCH,PLN,708.58476768,7170427.33044,cryptocompare,2017-12-27 19:13:52.411805
574,CCCAGG,BCH,EUR,3789.05456488,8533246.95543,cryptocompare,2017-12-27 22:38:39.631627
575,CCCAGG,BCH,WAVES,42.51555022,8335.69948253,cryptocompare,2017-12-27 22:39:26.635355
576,CCCAGG,BCH,WUSD,26.94101566,64467.7818632,cryptocompare,2017-12-27 22:05:01.572526
577,CCCAGG,BCH,USD,70919.721338,188977486.225,cryptocompare,2017-12-27 21:38:20.974975
578,CCCAGG,BCH,WAVES,44.54461883,8752.59277966,cryptocompare,2017-12-27 20:19:23.130675
579,CCCAGG,BCH,USD,73163.336096,193822407.259,cryptocompare,2017-12-27 22:38:49.889575
580,CCCAGG,BCH,KCS,21.16466829,31860.1487516,cryptocompare,2017-12-27 22:44:46.689739
581,CCCAGG,BCH,EUR,3738.51094847,8434768.98251,cryptocompare,2017-12-27 21:38:20.974975
582,CCCAGG,BCH,SGD,14.1441706,51008.1624002,cryptocompare,2017-12-27 19:37:05.385569
583,CCCAGG,BCH,JPY,2023.48743974,632498500.372,cryptocompare,2017-12-27 22:39:26.635355
584,CCCAGG,BCH,RUR,16.43341283,2880977.80331,cryptocompare,2017-12-27 22:39:26.635355
585,CCCAGG,BCH,KRW,56903.3450551,2.19749988474e+11,cryptocompare,2017-12-27 19:15:48.881016
586,CCCAGG,BCH,BNB,342.63281,95473.1407599,cryptocompare,2017-12-27 19:37:33.598099
587,CCCAGG,BCH,RUB,88.99324678,14692170.99,cryptocompare,2017-12-27 22:05:01.572526
588,CCCAGG,BCH,GBP,125.94526684,260090.892956,cryptocompare,2017-12-27 22:44:46.689739
589,CCCAGG,BCH,BNB,341.15838,95055.8779102,cryptocompare,2017-12-27 19:13:52.411805
590,CCCAGG,BCH,RUB,90.89505138,14993666.8292,cryptocompare,2017-12-27 22:38:49.889575
591,CCCAGG,BCH,GBP,125.66769746,268300.532554,cryptocompare,2017-12-27 19:37:33.598099
592,CCCAGG,BCH,USDT,13022.4650811,35887501.0035,cryptocompare,2017-12-27 19:37:33.598099
593,CCCAGG,BCH,WAVES,42.42272173,8309.23433376,cryptocompare,2017-12-27 19:13:52.411805
594,CCCAGG,BCH,THB,541.0535222,53547306.8087,cryptocompare,2017-12-27 21:38:20.974975
595,CCCAGG,BCH,PLN,768.48413742,7743849.70405,cryptocompare,2017-12-27 21:21:46.294349
596,CCCAGG,BCH,USDT,16041.1696497,42670251.7139,cryptocompare,2017-12-27 22:38:49.889575
597,CCCAGG,BCH,NEO,1.94699801,82.5140718863,cryptocompare,2017-12-27 19:11:03.398135
