Algorithm,CHANGE24HOUR,CHANGEDAY,CHANGEPCT24HOUR,CHANGEPCTDAY,CoinName,FLAGS,FROMSYMBOL,FullName,FullyPremined,HIGH24HOUR,HIGHDAY,Id,ImageUrl,LASTMARKET,LASTTRADEID,LASTUPDATE,LASTVOLUME,LASTVOLUMETO,LOW24HOUR,LOWDAY,MARKET,MKTCAP,Name,OPEN24HOUR,OPENDAY,PRICE,PreMinedValue,ProofType,SUPPLY,SortOrder,Sponsored,Symbol,TOSYMBOL,TOTALVOLUME24H,TOTALVOLUME24HTO,TYPE,TotalCoinSupply,TotalCoinsFreeFloat,Url,VOLUME24HOUR,VOLUME24HOURTO,VOLUMEDAY,VOLUMEDAYTO,coin,coin_units,computer_name,source,timestamp_api_call
Scrypt,,,,,Pakcoin,,,Pakcoin (PAK),0.0,,,17006.0,/media/350788/pak.png,,,,,,,,,,PAK,,,,,PoW,,494.0,0.0,PAK,,,,,182000000,,/coins/pak/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,AdEx,,,AdEx (ADX),0.0,,,170452.0,/media/1383667/adx1.png,,,,,,,,,,ADX,,,,,,,1277.0,0.0,ADX,,,,,100000000,,/coins/adx/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Quantum,,,Quantum (QAU),0.0,,,170958.0,/media/1383669/qau.png,,,,,,,,,,QAU,,,,,,,1278.0,0.0,QAU,,,,,246855127,,/coins/qau/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,EcoBit,,,EcoBit (ECOB),0.0,,,171390.0,/media/1383670/ecob.png,,,,,,,,,,ECOB,,,,,,,1279.0,0.0,ECOB,,,,,,,/coins/ecob/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Polybius,,,Polybius (PLBT),0.0,,,171884.0,/media/1383671/polybius.png,,,,,,,,,,PLBT,,,,,,,1280.0,0.0,PLBT,,,,,20000000,,/coins/plbt/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Tether,,,Tether (USDT),0.0,,,171986.0,/media/1383672/usdt.png,,,,,,,,,,USDT,,,,,,,1281.0,0.0,USDT,,,,,,,/coins/usdt/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Blake2b,,,,,RaiBlocks,,,RaiBlocks (XRB),0.0,,,172091.0,/media/1383674/xrb.png,,,,,,,,,,XRB,,,,,PoW,,1282.0,0.0,XRB,,,,,340282367,,/coins/xrb/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Creditbit ,,,Creditbit  (CRB),0.0,,,17547.0,/media/1382904/crbit1.png,,,,,,,,,,CRB,,,,,,,495.0,0.0,CRB,,,,,16504333,,/coins/crb/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,DogeCoinDark,,,DogeCoinDark (DOGED),0.0,,,17549.0,/media/20029/doged.png,,,,,,,,,,DOGED,,,,,PoW,,496.0,0.0,DOGED,,,,,16500000000,,/coins/doged/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Ethash,,,,,Ahoolee,,,Ahoolee (AHT),0.0,,,175611.0,/media/1383688/ahc.png,,,,,,,,,,AHT,,,,,PoW,,1283.0,0.0,AHT,,,,,100000000,,/coins/aht/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
SHA256,,,,,ATB coin,,,ATB coin (ATB),0.0,,,175618.0,/media/1383689/atb.png,,,,,,,,,,ATB,,,,,PoW,,1284.0,0.0,ATB,,,,,,,/coins/atb/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Blocktix,,,Blocktix (TIX),0.0,,,175671.0,/media/1383690/tix.png,,,,,,,,,,TIX,,,,,,,1285.0,0.0,TIX,,,,,62500000,,/coins/tix/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,ChanCoin,,,ChanCoin (4CHN),0.0,,,175683.0,/media/1383831/chan2.png,,,,,,,,,,4CHN,,,,,PoW,,1286.0,0.0,4CHN,,,,,30000000,,/coins/4chn/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Compcoin,,,Compcoin (CMP),0.0,,,176004.0,/media/1383692/compcoin.png,,,,,,,,,,CMP,,,,,,,1287.0,0.0,CMP,,,,,10000000,,/coins/cmp/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Rivetz,,,Rivetz (RVT),0.0,,,176280.0,/media/1383694/rvt.png,,,,,,,,,,RVT,,,,,,,1288.0,0.0,RVT,,,,,200000000,,/coins/rvt/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Harbour DAO,,,Harbour DAO (HRB),0.0,,,176336.0,/media/1383695/hrb.png,,,,,,,,,,HRB,,,,,,,1289.0,0.0,HRB,,,,,19.125,,/coins/hrb/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Nimiq Exchange Token,,,Nimiq Exchange Token (NET*),0.0,,,176669.0,/media/1383697/net1.png,,,,,,,,,,NET*,,,,,,,1290.0,0.0,NET*,,,,,10500000,,/coins/netstar/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,8 Circuit Studios,,,8 Circuit Studios (8BT),0.0,,,177124.0,/media/1383698/8bt.png,,,,,,,,,,8BT,,,,,,,1291.0,0.0,8BT,,,,,100000000,,/coins/8bt/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,CoinDash,,,CoinDash (CDT),0.0,,,177139.0,/media/1383699/cdt.png,,,,,,,,,,CDT,,,,,,,1292.0,0.0,CDT,,,,,1000000000,,/coins/cdt/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,ACT,,,ACT (ACT),0.0,,,177157.0,/media/1383700/act.png,,,,,,,,,,ACT,,,,,,,1293.0,0.0,ACT,,,,,10000000000,,/coins/act/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,district0x,,,district0x (DNT),0.0,,,177175.0,/media/1383701/dnt.png,,,,,,,,,,DNT,,,,,,,1294.0,0.0,DNT,,,,,1000000000,,/coins/dnt/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Suretly,,,Suretly (SUR),1.0,,,177462.0,/media/1383696/sur.png,,,,,,,,,,SUR,,,,,,,1295.0,0.0,SUR,,,,,,,/coins/sur/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,CryptoPing,,,CryptoPing (PING),0.0,,,177503.0,/media/1383706/ping1.png,,,,,,,,,,PING,,,,,,,1296.0,0.0,PING,,,,,10000000,,/coins/ping/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,MakeItViral,,,MakeItViral (MIV),0.0,,,177759.0,/media/1383728/miv.png,,,,,,,,,,MIV,,,,,PoW/PoS,,1297.0,0.0,MIV,,,,,,,/coins/miv/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Augur,,,Augur (REP),1.0,,,17778.0,/media/350815/augur-logo.png,,,,,,,,,,REP,,,,,,,498.0,0.0,REP,,,,,11000000,,/coins/rep/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,DAO.casino,,,DAO.casino (BET*),0.0,,,177831.0,/media/1383729/bet.png,,,,,,,,,,BET*,,,,,,,1298.0,0.0,BET*,,,,,167270821,,/coins/betstar/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Santiment,,,Santiment (SAN),0.0,,,177863.0,/media/1383730/san.png,,,,,,,,,,SAN,,,,,,,1299.0,0.0,SAN,,,,,83337000,,/coins/san/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Kin,,,Kin (KIN),0.0,,,177918.0,/media/1383731/kin.png,,,,,,,,,,KIN,,,,,,,1300.0,0.0,KIN,,,,,10000000000000,,/coins/kin/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
PoS,,,,,Wagerr,,,Wagerr (WGR),0.0,,,178467.0,/media/1383736/wgr.png,,,,,,,,,,WGR,,,,,,,1301.0,0.0,WGR,,,,,200000000,,/coins/wgr/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,OKCash,,,OKCash (OK),0.0,,,17857.0,/media/350819/ok.png,,,,,,,,,,OK,,,,,PoW/PoS,,499.0,0.0,OK,,,,,105000000,,/coins/ok/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Elastic,,,Elastic (XEL),0.0,,,178861.0,/media/1383737/xel.png,,,,,,,,,,XEL,,,,,PoW,,1302.0,0.0,XEL,,,,,100000000,,/coins/xel/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,NVO,,,NVO (NVST),0.0,,,178885.0,/media/1383732/nvst.png,,,,,,,,,,NVST,,,,,,,1303.0,0.0,NVST,,,,,30000000,,/coins/nvst/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,FunFair,,,FunFair (FUN),0.0,,,178978.0,/media/1383738/fun.png,,,,,,,,,,FUN,,,,,,,1304.0,0.0,FUN,,,,,17173696076,,/coins/fun/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,FunCoin,,,FunCoin (FUNC),0.0,,,179018.0,/media/1383739/func.png,,,,,,,,,,FUNC,,,,,,,1305.0,0.0,FUNC,,,,,100000000,,/coins/func/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,PAquarium,,,PAquarium (PQT),0.0,,,179077.0,/media/1383741/pqt.png,,,,,,,,,,PQT,,,,,,,1306.0,0.0,PQT,,,,,1200000000,,/coins/pqt/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Giga Watt,,,Giga Watt (WTT),0.0,,,179109.0,/media/1383742/wtt.png,,,,,,,,,,WTT,,,,,,,1307.0,0.0,WTT,,,,,10800000,,/coins/wtt/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Metal,,,Metal (MTL),0.0,,,179164.0,/media/1383743/mtl.png,,,,,,,,,,MTL,,,,,PoPP,,1308.0,0.0,MTL,,,,,66588888,,/coins/mtl/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Hive,,,Hive (HVN),0.0,,,179329.0,/media/1383745/hvt.png,,,,,,,,,,HVN,,,,,,,1309.0,0.0,HVN,,,,,500000000,,/coins/hvn/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,MyBit,,,MyBit (MYB),0.0,,,179345.0,/media/1383746/myb.png,,,,,,,,,,MYB,,,,,,,1310.0,0.0,MYB,,,,,5000000,,/coins/myb/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Populous,,,Populous (PPT),0.0,,,179896.0,/media/1383747/ppt.png,,,,,,,,,,PPT,,,,,,,1311.0,0.0,PPT,,,,,53252246,,/coins/ppt/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,SunContract,,,SunContract (SNC),0.0,,,179926.0,/media/1383748/snc.png,,,,,,,,,,SNC,,,,,,,1312.0,0.0,SNC,,,,,7994751.31,,/coins/snc/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Starbase,,,Starbase (STAR),0.0,,,179947.0,/media/1383750/star1.png,,,,,,,,,,STAR,,,,,,,1314.0,0.0,STAR,,,,,1000000000,,/coins/star/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Corion,,,Corion (COR),0.0,,,179980.0,/media/1383753/cor.png,,,,,,,,,,COR,,,,,,,1316.0,0.0,COR,,,,,,,/coins/cor/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Orocrypt,,,Orocrypt (OROC),0.0,,,180001.0,/media/1383755/oroc.png,,,,,,,,,,OROC,,,,,,,1318.0,0.0,OROC,,,,,​1112000,,/coins/oroc/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,OpenANX,,,OpenANX (OAX),1.0,,,180013.0,/media/1383756/oax.png,,,,,,,,,,OAX,,,,,,,1319.0,0.0,OAX,,,,,100000000,,/coins/oax/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Monster Byte Inc,,,Monster Byte Inc (MBI),0.0,,,180539.0,/media/1383759/mbi.png,,,,,,,,,,MBI,,,,,,,1320.0,0.0,MBI,,,,,40000000,,/coins/mbi/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Digital Developers Fund,,,Digital Developers Fund (DDF),0.0,,,180595.0,/media/1383760/ddf.png,,,,,,,,,,DDF,,,,,,,1321.0,0.0,DDF,,,,,250000000,,/coins/ddf/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,DIMCOIN,,,DIMCOIN (DIM),0.0,,,180678.0,/media/1383761/dim.png,,,,,,,,,,DIM,,,,,,,1322.0,0.0,DIM,,,,,10000000 ,,/coins/dim/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Gilgam,,,Gilgam (GGS),0.0,,,180716.0,/media/1383762/ggs.png,,,,,,,,,,GGS,,,,,,,1323.0,0.0,GGS,,,,,700000,,/coins/ggs/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Encrypgen,,,Encrypgen (DNA),0.0,,,180804.0,/media/16746452/dna.png,,,,,,,,,,DNA,,,,,,,1324.0,0.0,DNA,,,,,75000000,,/coins/dna/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,FundYourselfNow,,,FundYourselfNow (FYN),0.0,,,180820.0,/media/1383764/fyn.png,,,,,,,,,,FYN,,,,,,,1325.0,0.0,FYN,,,,,12500000,,/coins/fyn/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,FundRequest,,,FundRequest (FND),0.0,,,180840.0,/media/1383765/fnd.png,,,,,,,,,,FND,,,,,,,1326.0,0.0,FND,,,,,,,/coins/fnd/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
CryptoNight,,,,,Dinastycoin,,,Dinastycoin (DCY),0.0,,,181373.0,/media/1383767/dcy.png,,,,,,,,,,DCY,,,,,PoW,,1327.0,0.0,DCY,,,,,2000000000,,/coins/dcy/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,Voxels,,,Voxels (VOX),1.0,,,18180.0,/media/350824/vox.png,,,,,,,,,,VOX,,,,,PoW,,500.0,0.0,VOX,,,,,210000000,,/coins/vox/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,CryptoForecast,,,CryptoForecast (CFT),0.0,,,182258.0,/media/1383769/cft.png,,,,,,,,,,CFT,,,,,,,1328.0,0.0,CFT,,,,,50000000,,/coins/cft/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
NIST5,,,,,Denarius,,,Denarius (DNR),0.0,,,182288.0,/media/1383770/dnr.png,,,,,,,,,,DNR,,,,,PoW/PoS,,1329.0,0.0,DNR,,,,,10000000,,/coins/dnr/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
X11,,,,,DigitalPrice,,,DigitalPrice (DP),0.0,,,182325.0,/media/1383772/dp.png,,,,,,,,,,DP,,,,,PoW,,1330.0,0.0,DP,,,,,24629450,,/coins/dp/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
NIST5,,,,,Virta Unique Coin,,,Virta Unique Coin (VUC),0.0,,,182340.0,/media/1383773/vuc.png,,,,,,,,,,VUC,,,,,PoW/PoS,,1331.0,0.0,VUC,,,,,120000000,,/coins/vuc/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Skein,,,,,Bitcoin Planet,,,Bitcoin Planet (BTPL),0.0,,,182346.0,/media/1383774/btpl.png,,,,,,,,,,BTPL,,,,,PoW/PoS,,1332.0,0.0,BTPL,,,,,100000000,,/coins/btpl/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,Unify,,,Unify (UNIFY),0.0,,,182364.0,/media/1383775/unify.png,,,,,,,,,,UNIFY,,,,,PoW,,1333.0,0.0,UNIFY,,,,,18181818,,/coins/unify/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
NeoScrypt,,,,,ImperialCoin,,,ImperialCoin (IPC),0.0,,,182396.0,/media/1383776/ipc.png,,,,,,,,,,IPC,,,,,PoW,,1334.0,0.0,IPC,,,,,1600000000,,/coins/ipc/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
X13,,,,,BritCoin,,,BritCoin (BRIT),0.0,,,182416.0,/media/1383777/brit.png,,,,,,,,,,BRIT,,,,,PoW/PoS,,1335.0,0.0,BRIT,,,,,30000000,,/coins/brit/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Synereo,,,Synereo (AMP),0.0,,,18244.0,/media/350825/amp.png,,,,,,,,,,AMP,,,,,Pow/PoSC,,501.0,0.0,AMP,,,,,927786732.665189,,/coins/amp/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Ammo Rewards,,,Ammo Rewards (AMMO),0.0,,,182463.0,/media/1383778/ammo.png,,,,,,,,,,AMMO,,,,,PoS,,1336.0,0.0,AMMO,,,,,77777777,,/coins/ammo/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,SocialCoin,,,SocialCoin (SOCC),0.0,,,183189.0,/media/1383779/socc.png,,,,,,,,,,SOCC,,,,,PoW,,1337.0,0.0,SOCC,,,,, 75000000,,/coins/socc/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Mass.Cloud,,,Mass.Cloud (MASS),0.0,,,184135.0,/media/1383781/mass.png,,,,,,,,,,MASS,,,,,,,1339.0,0.0,MASS,,,,,,,/coins/mass/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,LAToken,,,LAToken (LA),0.0,,,184163.0,/media/1383782/lato.png,,,,,,,,,,LA,,,,,,,1340.0,0.0,LA,,,,,1000000000,,/coins/la/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,IMMLA,,,IMMLA (IML),0.0,,,184187.0,/media/1383783/iml.png,,,,,,,,,,IML,,,,,,,1341.0,0.0,IML,,,,,226736000,,/coins/iml/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Exchange Union,,,Exchange Union (XUC),0.0,,,184221.0,/media/1383784/xuc.png,,,,,,,,,,XUC,,,,,,,1342.0,0.0,XUC,,,,,3000000000,,/coins/xuc/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,BitJob,,,BitJob (STU),0.0,,,184237.0,/media/1383785/stu.png,,,,,,,,,,STU,,,,,,,1343.0,0.0,STU,,,,,200000000,,/coins/stu/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Pillar,,,Pillar (PLR),1.0,,,184298.0,/media/1383786/plr.png,,,,,,,,,,PLR,,,,,,,1344.0,0.0,PLR,,,,,800000000,,/coins/plr/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,GeoFunders,,,GeoFunders (GUNS),0.0,,,185625.0,/media/1383789/guns.png,,,,,,,,,,GUNS,,,,,,,1345.0,0.0,GUNS,,,,,100000000,,/coins/guns/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,InvestFeed,,,InvestFeed (IFT),0.0,,,185669.0,/media/12318127/ift.png,,,,,,,,,,IFT,,,,,,,1346.0,0.0,IFT,,,,,191381258,,/coins/ift/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,BitClave,,,BitClave (CAT*),0.0,,,185689.0,/media/1383791/cat1.png,,,,,,,,,,CAT*,,,,,,,1347.0,0.0,CAT*,,,,,2000000000,,/coins/catstar/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Propy,,,Propy (PRO),1.0,,,185695.0,/media/1383792/pro.png,,,,,,,,,,PRO,,,,,,,1348.0,0.0,PRO,,,,,100000000,,/coins/pro/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,SynchroCoin,,,SynchroCoin (SYC),0.0,,,185873.0,/media/1383793/syc.png,,,,,,,,,,SYC,,,,,,,1349.0,0.0,SYC,,,,,100000000,,/coins/syc/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Indorse,,,Indorse (IND),0.0,,,185953.0,/media/1383794/ind.png,,,,,,,,,,IND,,,,,,,1350.0,0.0,IND,,,,,170622047,,/coins/ind/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Bowhead Health,,,Bowhead Health (AHT*),1.0,,,186064.0,/media/1383796/aht.png,,,,,,,,,,AHT*,,,,,,,1351.0,0.0,AHT*,,,,,100000000,,/coins/ahtstar/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,TribeToken,,,TribeToken (TRIBE),0.0,,,186253.0,/media/1383797/tribe.jpg,,,,,,,,,,TRIBE,,,,,,,1352.0,0.0,TRIBE,,,,,,,/coins/tribe/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,0x,,,0x (ZRX),0.0,,,186277.0,/media/1383799/zrx.png,,,,,,,,,,ZRX,,,,,,,1353.0,0.0,ZRX,,,,,1000000000,,/coins/zrx/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Tierion,,,Tierion (TNT),0.0,,,186309.0,/media/1383800/tnt.png,,,,,,,,,,TNT,,,,,,,1354.0,0.0,TNT,,,,,1000000000,,/coins/tnt/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Presearch,,,Presearch (PRE*),1.0,,,186331.0,/media/1383801/pst.png,,,,,,,,,,PRE*,,,,,,,1355.0,0.0,PRE*,,,,,1000000000,,/coins/prestar/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,COSS,,,COSS (COSS),1.0,,,186335.0,/media/1383802/coss.png,,,,,,,,,,COSS,,,,,,,1356.0,0.0,COSS,,,,,200000000,,/coins/coss/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
1GB AES Pattern Search,,,,,HOdlcoin,,,HOdlcoin (HODL),0.0,,,18670.0,/media/350840/hodl.png,,,,,,,,,,HODL,,,,,PoW,,502.0,0.0,HODL,,,,,81962100,,/coins/hodl/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Storm,,,Storm (STORM),0.0,,,186875.0,/media/1383803/storm.jpg,,,,,,,,,,STORM,,,,,,,1357.0,0.0,STORM,,,,,7500000000,,/coins/storm/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Napoleon X,,,Napoleon X (NPX),0.0,,,187015.0,/media/12318066/npx.png,,,,,,,,,,NPX,,,,,,,1359.0,0.0,NPX,,,,,,,/coins/npx/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Storj,,,Storj (STORJ),1.0,,,187347.0,/media/20422/sjcx.png,,,,,,,,,,STORJ,,,,,,,1360.0,0.0,STORJ,,,,,424999998,,/coins/storj/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,Scorecoin,,,Scorecoin (SCORE),0.0,,,187431.0,/media/1383813/score.png,,,,,,,,,,SCORE,,,,,PoW,,1361.0,0.0,SCORE,,,,,,,/coins/score/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,OmiseGo,,,OmiseGo (OMG),0.0,,,187440.0,/media/1383814/omisego.png,,,,,,,,,,OMG,,,,,PoS,,1362.0,0.0,OMG,,,,,140245398,,/coins/omg/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
X11,,,,,Octanox,,,Octanox (OTX),0.0,,,188294.0,/media/1383817/1qrfuod6_400x400.jpg,,,,,,,,,,OTX,,,,,PoW/PoS,,1364.0,0.0,OTX,,,,,7905634,,/coins/otx/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Equibit,,,Equibit (EQB),0.0,,,188300.0,/media/1383816/eqb.png,,,,,,,,,,EQB,,,,,,,1365.0,0.0,EQB,,,,,1000000,,/coins/eqb/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Voise,,,Voise (VOISE),0.0,,,188352.0,/media/12318263/voise.png,,,,,,,,,,VOISE,,,,,,,1366.0,0.0,VOISE,,,,,825578000,,/coins/voise/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,EthBits,,,EthBits (ETBS),0.0,,,188394.0,/media/12318348/etbs.png,,,,,,,,,,ETBS,,,,,,,1367.0,0.0,ETBS,,,,,1634690.762741201212,,/coins/etbs/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Crypviser,,,Crypviser (CVCOIN),0.0,,,188400.0,/media/1383821/cvcoin.png,,,,,,,,,,CVCOIN,,,,,,,1368.0,0.0,CVCOIN,,,,,15193882,,/coins/cvcoin/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,DCORP,,,DCORP (DRP),0.0,,,188523.0,/media/1383822/drp.png,,,,,,,,,,DRP,,,,,,,1369.0,0.0,DRP,,,,,8094002.47,,/coins/drp/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
X11,,,,,ArcticCoin,,,ArcticCoin (ARC),0.0,,,188615.0,/media/1383824/arc.png,,,,,,,,,,ARC,,,,,PoW,,1370.0,0.0,ARC,,,,,60000000,,/coins/arc/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
X11,,,,,BeachCoin,,,BeachCoin (SAND),0.0,,,188652.0,/media/1383825/beach.png,,,,,,,,,,SAND,,,,,PoW,,1379.0,0.0,SAND,,,,,21000000,,/coins/sand/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
SHA256,,,,,Bogcoin,,,Bogcoin (BOG),0.0,,,188677.0,/media/1383826/bog.png,,,,,,,,,,BOG,,,,,PoW,,1371.0,0.0,BOG,,,,,21212121,,/coins/bog/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,NeverDie,,,NeverDie (NDC),0.0,,,188787.0,/media/1383827/ndc.png,,,,,,,,,,NDC,,,,,,,1372.0,0.0,NDC,,,,,400000000,,/coins/ndc/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Po.et,,,Po.et (POE),0.0,,,188811.0,/media/1383828/poe.png,,,,,,,,,,POE,,,,,,,1373.0,0.0,POE,,,,,3141592653,,/coins/poe/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,AdToken,,,AdToken (ADT),0.0,,,188858.0,/media/1383829/adt.png,,,,,,,,,,ADT,,,,,,,1374.0,0.0,ADT,,,,,1000000000,,/coins/adt/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Digix DAO,,,Digix DAO (DGD),0.0,,,18907.0,/media/350851/dgd.png,,,,,,,,,,DGD,,,,,,,503.0,0.0,DGD,,,,,1999421,,/coins/dgd/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
SHA256,,,,,EDRCoin,,,EDRCoin (EDRC),0.0,,,19051.0,/media/350858/edrc.jpg,,,,,,,,,,EDRC,,,,,PoW/PoS,,504.0,0.0,EDRC,,,,,22000000,,/coins/edrc/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
